CustomerID,Max_InvoiceDate,CountDistinct(InvoiceDate),AVG(Revenue),Recency,Frequency,Monetary,RFM_Score
14911,40885.66,248,23.02,5,5,4,554
14912,40870.52,3,29.99,4,3,5,435
14913,40851.35,4,14.11,3,3,2,332
14915,40801.44,3,19.91,2,3,4,234
14916,40816.39,5,16.01,2,4,3,243
14918,40771.49,2,35.78,2,2,5,225
14920,40674.44,2,17.15,1,2,3,123
14921,40856.55,2,16.87,4,2,3,423
14923,40836.49,1,17.03,3,0,3,303
14924,40641.39,1,31.01,1,0,5,105
14929,40854.72,1,20.35,3,0,4,304
14930,40778.44,3,18.54,2,3,3,233
14931,40882.43,6,30.68,5,4,5,545
14932,40521.49,1,21.38,1,0,4,104
14934,40814.41,3,21.46,2,3,4,234
14935,40589.61,1,178.47,1,0,5,105
14936,40877.63,9,22.18,5,5,4,554
14937,40830.52,4,46.22,3,3,5,335
14944,40857.38,13,33.97,4,5,5,455
14946,40872.56,1,33.63,4,0,5,405
14947,40814.66,2,20.77,2,2,4,224
14948,40863.72,7,16.67,4,4,3,443
14950,40878.40,2,18.06,5,2,3,523
14951,40807.64,1,15.58,2,0,3,203
14952,40840.58,15,53.67,3,5,5,355
14953,40861.62,1,5.29,4,0,1,401
14954,40874.60,1,3.83,4,0,1,401
14957,40633.75,1,4.87,1,0,1,101
14958,40739.60,3,11.80,2,3,2,232
14959,40827.69,5,11.23,3,4,2,342
14960,40878.54,2,8.08,5,2,1,521
14961,40876.40,12,22.10,5,5,4,554
14962,40616.40,1,25.34,1,0,4,104
14963,40877.51,5,7.64,5,4,1,541
14964,40639.59,1,15.86,1,0,3,103
14965,40790.56,2,7.22,2,2,1,221
14966,40872.51,1,5.20,4,0,1,401
14967,40837.46,1,77.30,3,0,5,305
14968,40856.58,1,3.99,4,0,1,401
14970,40818.57,4,46.83,3,3,5,335
14971,40851.71,3,7.08,3,3,1,331
14972,40758.62,1,6.38,2,0,1,201
14973,40779.66,3,41.08,2,3,5,235
14974,40849.54,1,5.29,3,0,1,301
14975,40829.59,1,25.45,3,0,4,304
14976,40829.69,8,10.98,3,5,2,352
14978,40814.55,5,8.98,2,4,2,242
14981,40640.57,1,12.77,1,0,2,102
14984,40867.60,2,5.15,4,2,1,421
14985,40688.60,2,3.52,1,2,1,121
14987,40871.42,2,81.60,4,2,5,425
14988,40675.50,1,8.36,1,0,1,101
14995,40848.49,2,3.87,3,2,1,321
14997,40840.56,4,20.04,3,3,4,334
14998,40716.73,2,5.61,2,2,1,221
15000,40839.49,1,6.43,3,0,1,301
15002,40771.45,4,14.28,2,3,2,232
15004,40739.59,1,7.93,2,0,1,201
15005,40871.52,36,5.35,4,5,1,451
15006,40835.63,1,3.49,3,0,1,301
15007,40727.67,1,13.08,2,0,2,202
15009,40874.57,3,6.93,4,3,1,431
15010,40851.53,1,15.45,3,0,2,302
15012,40833.52,2,3.34,3,2,1,321
15014,40843.84,2,7.81,3,2,1,321
15016,40714.50,1,8.50,2,0,1,201
15017,40853.44,1,6.28,3,0,1,301
15018,40848.53,4,14.26,3,3,2,332
15019,40620.52,1,3.83,1,0,1,101
15021,40878.50,13,4.07,5,5,1,551
15022,40875.52,4,7.04,4,3,1,431
15023,40883.72,12,12.05,5,5,2,552
15024,40877.50,10,10.74,5,5,2,552
15025,40853.64,1,5.40,3,0,1,301
15026,40806.58,3,7.69,2,3,1,231
15027,40856.43,6,28.43,4,4,5,445
15028,40878.59,4,13.07,5,3,2,532
15030,40815.45,2,74.04,2,2,5,225
15031,40882.60,4,5.94,5,3,1,531
15032,40630.65,5,95.37,1,4,5,145
15033,40882.53,11,5.03,5,5,1,551
15034,40871.51,11,10.69,4,5,2,452
15035,40797.46,1,9.36,2,0,2,202
15036,40814.65,3,3.57,2,3,1,231
15038,40843.61,7,5.05,3,4,1,341
15039,40877.48,52,13.25,5,5,2,552
15041,40716.68,1,2.73,2,0,1,201
15042,40687.68,1,27.19,1,0,5,105
15043,40855.60,1,179.00,4,0,5,405
15044,40867.56,22,16.73,4,5,3,453
15045,40735.48,3,61.31,2,3,5,235
15046,40877.66,16,24.46,5,5,4,554
15047,40617.45,1,15.62,1,0,3,103
15048,40821.62,5,3.97,3,4,1,341
15049,40613.51,1,40.39,1,0,5,105
15050,40861.68,5,21.59,4,4,4,444
15051,40863.65,3,9.74,4,3,2,432
15052,40567.66,1,7.42,1,0,1,101
15053,40882.51,3,10.06,5,3,2,532
15054,40874.63,2,2.61,4,2,1,421
15057,40611.64,2,59.58,1,2,5,125
15058,40861.62,11,7.90,4,5,1,451
15059,40846.48,11,5.55,3,5,1,351
15060,40878.57,4,2.56,5,3,1,531
15061,40883.50,52,132.74,5,5,5,555
15062,40815.70,4,17.33,2,3,3,233
15063,40673.56,1,74.16,1,0,5,105
15065,40849.41,6,19.85,3,4,4,344
15066,40855.41,2,15.01,3,2,2,322
15067,40808.56,3,21.28,2,3,4,234
15068,40840.62,2,5.32,3,2,1,321
15069,40707.59,1,15.85,1,0,3,103
15070,40514.47,1,106.20,1,0,5,105
15071,40793.49,2,37.77,2,2,5,225
15073,40877.45,4,10.15,5,3,2,532
15074,40781.61,1,17.83,2,0,3,203
15075,40809.52,1,28.63,2,0,5,205
15076,40714.35,1,17.98,2,0,3,203
15078,40879.65,36,21.57,5,5,4,554
15079,40674.53,5,18.62,1,4,3,143
15081,40864.71,6,13.92,4,4,2,442
15083,40630.51,1,17.64,1,0,3,103
15087,40605.44,1,20.46,1,0,4,104
15088,40865.55,3,19.00,4,3,4,434
15089,40876.69,6,16.70,5,4,3,543
15090,40578.59,1,16.58,1,0,3,103
15091,40833.45,2,15.39,3,2,2,322
15092,40671.59,2,17.61,1,2,3,123
15093,40868.55,9,39.38,4,5,5,455
15095,40783.50,5,27.85,2,4,5,245
15096,40844.44,1,19.94,3,0,4,304
15097,40882.59,1,9.92,5,0,2,502
15098,40704.65,5,13305.50,1,4,5,145
15099,40802.55,1,17.85,2,0,3,203
15100,40556.71,6,105.85,1,4,5,145
15101,40878.43,3,34.45,5,3,5,535
15103,40855.62,2,20.10,4,2,4,424
15104,40720.48,3,14.04,2,3,2,232
15105,40868.70,7,22.76,4,4,4,444
15106,40869.39,7,13.80,4,4,2,442
15107,40575.62,8,15.72,1,5,3,153
15108,40745.43,5,21.18,2,4,4,244
15109,40646.41,2,14.96,1,2,2,122
15110,40863.47,7,24.95,4,4,4,444
15111,40857.71,3,18.66,4,3,3,433
15113,40877.35,4,34.05,5,3,5,535
15114,40856.63,10,14.01,4,5,2,452
15115,40868.62,1,16.20,4,0,3,403
15116,40869.52,4,30.06,4,3,5,435
15117,40872.34,6,19.38,4,4,4,444
15118,40752.62,1,244.80,2,0,5,205
15119,40641.38,1,19.03,1,0,4,104
15120,40757.42,2,17.09,2,2,3,223
15121,40836.62,2,16.35,3,2,3,323
15122,40801.69,6,18.53,2,4,3,243
15123,40879.55,2,20.75,5,2,4,524
15124,40864.42,2,12.28,4,2,2,422
15125,40861.58,23,81.27,4,5,5,455
15127,40821.44,1,25.41,3,0,4,304
15128,40826.58,8,12.79,3,5,2,352
15129,40836.61,10,41.04,3,5,5,355
15130,40717.43,1,15.01,2,0,2,202
15132,40868.72,5,18.81,4,4,3,443
15133,40759.45,3,33.88,2,3,5,235
15134,40872.37,8,19.01,4,5,4,454
15135,40653.67,2,12.72,1,2,2,122
15136,40884.52,4,18.59,5,3,3,533
15139,40647.49,2,13.77,1,2,2,122
15140,40834.59,8,29.01,3,5,5,355
15142,40840.54,1,19.18,3,0,4,304
15143,40661.50,1,18.53,1,0,3,103
15144,40878.63,18,29.95,5,5,5,555
15145,40882.72,4,17.83,5,3,3,533
15146,40722.51,3,13.83,2,3,2,232
15147,40668.47,2,20.99,1,2,4,124
15148,40876.35,1,15.06,5,0,2,502
15149,40753.46,1,22.64,2,0,4,204
15150,40869.54,11,15.42,4,5,2,452
15152,40877.52,16,16.85,5,5,3,553
15153,40855.71,1,14.97,4,0,2,402
15154,40812.70,2,2.61,2,2,1,221
15156,40885.77,3,17.26,5,3,3,533
15157,40883.48,5,14.06,5,4,2,542
15158,40841.58,1,57.34,3,0,5,305
15159,40885.50,34,25.80,5,5,4,554
15160,40529.59,1,39.54,1,0,5,105
15163,40868.55,2,10.50,4,2,2,422
15164,40818.50,3,8.22,3,3,1,331
15165,40513.59,1,18.06,1,0,3,103
15167,40566.53,1,4.07,1,0,1,101
15168,40861.48,1,21.31,4,0,4,404
15171,40562.53,2,147.79,1,2,5,125
15172,40878.49,5,14.76,5,4,2,542
15174,40564.38,1,12.34,1,0,2,102
15175,40815.48,1,9.75,2,0,2,202
15178,40626.63,1,13.50,1,0,2,102
15179,40868.54,7,23.01,4,4,4,444
15180,40519.62,1,14.58,1,0,2,102
15181,40820.58,5,37.79,3,4,5,345
15182,40732.57,2,21.48,2,2,4,224
15184,40857.57,2,6.49,4,2,1,421
15185,40816.59,1,14.79,3,0,2,302
15186,40872.62,2,21.65,4,2,4,424
15187,40885.50,18,50.22,5,5,5,555
15189,40885.56,53,68.11,5,5,5,555
15192,40767.49,3,20.48,2,3,4,234
15193,40826.35,1,26.28,3,0,4,304
15194,40883.63,22,23.07,5,5,4,554
15195,40884.51,1,3861.00,5,0,5,505
15197,40878.34,5,18.23,5,4,3,543
15198,40794.61,2,19.36,2,2,4,224
15199,40827.63,4,97.59,3,3,5,335
15201,40808.41,11,9.57,2,5,2,252
15203,40861.34,6,12.82,4,4,2,442
15204,40529.58,1,35.18,1,0,5,105
15205,40801.82,3,17.07,2,3,3,233
15206,40876.57,4,46.70,5,3,5,535
15208,40885.73,6,20.18,5,4,4,544
15210,40661.67,1,16.56,1,0,3,103
15211,40826.56,2,17.20,3,2,3,323
15212,40647.55,2,12.71,1,2,2,122
15213,40568.52,3,13.00,1,3,2,132
15214,40885.50,8,15.01,5,5,2,552
15215,40842.52,6,14.33,3,4,2,342
15216,40799.49,1,48.30,2,0,5,205
15218,40876.49,11,34.68,5,5,5,555
15219,40710.71,1,33.97,2,0,5,205
15220,40835.53,7,15.03,3,4,2,342
15221,40520.55,2,13.11,1,2,2,122
15222,40568.34,1,117.00,1,0,5,105
15223,40661.48,3,19.06,1,3,4,134
15224,40528.63,3,19.41,1,3,4,134
15225,40652.62,1,17.80,1,0,3,103
15226,40576.49,1,19.30,1,0,4,104
15227,40850.50,5,21.02,3,4,4,344
15228,40820.58,5,26.80,3,4,4,344
15230,40647.61,2,18.68,1,2,3,123
15232,40773.69,2,19.74,2,2,4,224
15234,40610.37,1,14.07,1,0,2,102
15235,40669.41,11,15.72,1,5,3,153
15236,40588.45,1,21.40,1,0,4,104
15237,40885.41,4,14.27,5,3,2,532
15238,40857.60,5,20.32,4,4,4,444
15239,40876.59,3,14.70,5,3,2,532
15240,40842.41,7,20.31,3,4,4,344
15241,40820.38,9,15.66,3,5,3,353
15243,40812.59,1,14.39,2,0,2,202
15244,40821.55,2,18.58,3,2,3,323
15245,40752.79,3,28.27,2,3,5,235
15246,40648.61,2,15.58,1,2,3,123
15247,40764.54,1,59.33,2,0,5,205
15249,40855.49,15,18.60,3,5,3,353
15251,40877.63,15,85.35,5,5,5,555
15252,40850.56,2,16.84,3,2,3,323
15253,40870.68,5,16.64,4,4,3,443
15254,40759.63,1,16.69,2,0,3,203
15255,40820.53,1,18.95,3,0,4,304
15256,40738.49,1,16.41,2,0,3,203
15257,40605.58,2,45.31,1,2,5,125
15258,40718.52,2,18.33,2,2,3,223
15260,40786.58,7,23.52,2,4,4,244
15261,40751.64,1,13.41,2,0,2,202
15262,40563.51,1,17.90,1,0,3,103
15263,40780.43,1,13.04,2,0,2,202
15264,40822.58,1,17.12,3,0,3,303
15265,40735.62,2,18.37,2,2,3,223
15266,40548.57,1,19.88,1,0,4,104
15267,40864.67,5,156.12,4,4,5,445
15269,40863.40,1,204.40,4,0,5,405
15270,40871.39,9,47.88,4,5,5,455
15271,40879.59,16,9.33,5,5,2,552
15272,40829.54,2,11.46,3,2,2,322
15274,40882.71,2,15.25,5,2,2,522
15275,40855.75,2,14.28,4,2,2,422
15276,40820.69,1,2.60,3,0,1,301
15277,40840.42,1,20.07,3,0,4,304
15279,40532.45,2,13.21,1,2,2,122
15280,40714.72,1,7.07,2,0,1,201
15281,40828.38,12,14.93,3,5,2,352
15286,40837.46,1,80.18,3,0,5,305
15287,40864.65,3,23.11,4,3,4,434
15288,40843.71,5,26.21,3,4,4,344
15289,40857.58,4,15.85,4,3,3,433
15290,40882.49,21,37.38,5,5,5,555
15291,40861.46,20,42.17,4,5,5,455
15292,40685.63,1,7.43,1,0,1,101
15296,40842.69,10,18.05,3,5,3,353
15297,40876.69,4,15.49,5,3,2,532
15298,40884.72,14,24.68,5,5,4,554
15299,40819.60,11,443.51,3,5,5,355
15300,40822.71,1,17.73,3,0,3,303
15301,40836.41,14,20.50,3,5,4,354
15303,40596.58,1,18.52,1,0,3,103
15304,40826.43,10,26.17,3,5,4,354
15306,40822.54,3,20.25,3,3,4,334
15307,40791.48,1,17.11,2,0,3,203
15308,40616.52,2,14.39,1,2,2,122
15311,40886.50,118,24.09,5,5,4,554
15312,40811.55,5,19.19,2,4,4,244
15313,40776.67,1,52.00,2,0,5,205
15314,40687.61,1,13.67,1,0,2,102
15315,40822.54,3,14.51,3,3,2,332
15316,40560.48,1,165.00,1,0,5,105
15318,40883.48,1,9.47,5,0,2,502
15319,40603.53,1,12.78,1,0,2,102
15320,40842.56,1,7.42,3,0,1,301
15321,40837.58,4,25.37,3,3,4,334
15322,40822.86,2,13.47,3,2,2,322
15325,40783.50,1,3.31,2,0,1,201
15326,40553.48,1,10.75,1,0,2,102
15327,40834.50,1,20.88,3,0,4,304
15329,40851.54,5,17.04,3,4,3,343
15330,40854.74,2,54.53,3,2,5,325
15332,40520.61,4,47.46,1,3,5,135
15333,40678.56,1,64.29,1,0,5,105
15334,40730.47,3,3.58,2,3,1,231
15335,40833.53,1,4.83,3,0,1,301
15339,40820.54,3,6.34,3,3,1,331
15341,40806.40,1,118.85,2,0,5,205
15342,40770.68,2,15.07,2,2,2,222
15343,40799.58,1,17.36,2,0,3,203
15344,40886.45,5,14.89,5,4,2,542
15345,40851.56,2,15.99,3,2,3,323
15346,40554.47,1,14.85,1,0,2,102
15347,40520.64,1,40.32,1,0,5,105
15348,40814.55,1,17.56,2,0,3,203
15349,40728.67,2,6.53,2,2,1,221
15350,40513.56,1,23.13,1,0,4,104
15351,40874.54,10,8.13,4,5,1,451
15353,40632.51,2,12.62,1,2,2,122
15355,40857.57,2,19.79,4,2,4,424
15356,40855.55,10,5.45,4,5,1,451
15358,40882.38,28,14.71,5,5,2,552
15360,40847.40,1,32.92,3,0,5,305
15361,40525.41,1,59.85,1,0,5,105
15363,40645.66,2,18.71,1,2,3,123
15364,40791.41,2,31.49,2,2,5,225
15365,40861.35,9,10.47,4,5,2,452
15366,40811.63,2,13.69,2,2,2,222
15367,40829.59,5,19.46,3,4,4,344
15368,40865.61,1,111.74,4,0,5,405
15369,40742.63,1,-1592.49,2,0,0,200
15370,40846.46,8,24.85,3,5,4,354
15372,40749.69,1,74.35,2,0,5,205
15373,40878.63,13,16.70,5,5,3,553
15374,40758.42,1,56.00,2,0,5,205
15376,40846.63,3,10.53,3,3,2,332
15379,40717.55,8,18.53,2,5,3,253
15380,40878.51,6,45.47,5,4,5,545
15381,40673.50,2,74.61,1,2,5,125
15382,40872.46,8,19.37,4,5,4,454
15384,40717.46,3,14.79,2,3,2,232
15385,40846.63,1,26.41,3,0,4,304
15386,40700.57,1,12.71,1,0,2,102
15388,40616.58,1,14.05,1,0,2,102
15389,40714.68,1,500.00,2,0,5,205
15392,40882.46,5,17.83,5,4,3,543
15393,40870.70,2,19.32,4,2,4,424
15394,40877.49,4,25.69,5,3,4,534
15395,40561.53,1,15.35,1,0,2,102
15396,40774.46,1,20.58,2,0,4,204
15397,40597.39,1,15.67,1,0,3,103
15398,40870.70,3,18.10,4,3,3,433
15399,40885.54,3,16.32,5,3,3,533
15400,40794.58,6,51.28,2,4,5,245
15402,40738.51,2,14.92,2,2,2,222
15405,40697.61,1,43.64,1,0,5,105
15406,40868.68,5,7.36,4,4,1,441
15407,40853.50,4,7.07,3,3,1,331
15408,40622.63,1,7.86,1,0,1,101
15410,40802.62,9,28.29,2,5,5,255
15411,40860.64,5,13.50,4,4,2,442
15412,40715.64,1,19.05,2,0,4,204
15414,40877.41,3,19.87,5,3,4,534
15415,40573.59,1,11.91,1,0,2,102
15416,40822.40,5,20.59,3,4,4,344
15417,40801.64,1,18.17,2,0,3,203
15419,40862.39,1,16.98,4,0,3,403
15421,40828.39,4,17.93,3,3,3,333
15422,40563.68,2,16.28,1,2,3,123
15423,40848.58,1,21.75,3,0,4,304
15424,40632.54,2,22.55,1,2,4,124
15426,40867.65,7,4.90,4,4,1,441
15427,40853.60,3,4.90,3,3,1,331
15428,40871.70,1,15.63,4,0,3,403
15429,40860.52,3,4.40,4,3,1,431
15432,40863.69,1,17.12,4,0,3,403
15433,40807.68,3,7.88,2,3,1,231
15434,40878.56,6,17.85,5,4,3,543
15435,40864.69,1,5.15,4,0,1,401
15436,40874.67,3,3.65,4,3,1,431
15437,40624.55,1,4.45,1,0,1,101
15438,40755.60,1,6.26,2,0,1,201
15440,40832.51,3,6.19,3,3,1,331
15442,40638.52,1,297.00,1,0,5,105
15443,40885.44,8,8.50,5,5,1,551
15444,40877.73,2,6.57,5,2,1,521
15445,40622.63,1,22.70,1,0,4,104
15447,40556.48,1,17.24,1,0,3,103
15448,40574.45,1,17.67,1,0,3,103
15449,40860.63,5,15.66,4,4,3,443
15450,40856.72,1,14.33,4,0,2,402
15452,40857.51,3,9.44,4,3,2,432
15453,40885.46,7,4.90,5,4,1,541
15454,40524.60,1,7.16,1,0,1,101
15456,40603.58,3,7.49,1,3,1,131
15457,40624.65,1,4.09,1,0,1,101
15458,40861.55,1,23.09,4,0,4,404
15460,40532.67,1,3.83,1,0,1,101
15462,40792.55,3,21.33,2,3,4,234
15463,40857.54,1,18.02,4,0,3,403
15464,40548.66,1,6.74,1,0,1,101
15465,40867.42,23,66.78,4,5,5,455
15466,40801.59,1,5.87,2,0,1,201
15467,40877.60,4,10.09,5,3,2,532
15468,40851.55,5,15.12,3,4,2,342
15469,40843.80,4,18.69,3,3,3,333
15471,40884.59,1,6.23,5,0,1,501
15472,40773.64,1,4.89,2,0,1,201
15473,40872.64,10,161.02,4,5,5,455
15475,40809.64,1,15.66,2,0,3,203
15478,40846.60,2,31.82,3,2,5,325
15480,40770.61,1,20.12,2,0,4,204
15482,40871.45,16,78.58,4,5,5,455
15483,40725.55,4,2.68,2,3,1,231
15484,40885.63,5,18.85,5,4,3,543
15485,40856.60,3,29.88,4,3,5,435
15488,40794.42,1,45.66,2,0,5,205
15489,40864.37,4,19.82,4,3,4,434
15491,40791.66,7,19.94,2,4,4,244
15492,40858.62,2,18.84,4,2,3,423
15493,40854.50,7,6.59,3,4,1,341
15494,40865.62,2,10.50,4,2,2,422
15497,40869.49,3,78.73,4,3,5,435
15498,40886.44,35,24.29,5,5,4,554
15500,40878.57,4,16.64,5,3,3,533
15502,40871.53,21,23.23,4,5,4,454
15503,40524.46,1,2.14,1,0,1,101
15504,40805.57,1,4.06,2,0,1,201
15505,40834.33,7,35.32,3,4,5,345
15506,40864.51,3,6.00,4,3,1,431
15507,40715.47,1,10.57,2,0,2,202
15508,40697.65,6,10.87,1,4,2,142
15510,40556.51,1,250.00,1,0,5,105
15511,40875.40,5,5.70,4,4,1,441
15512,40731.43,2,17.29,2,2,3,223
15513,40855.68,22,46.13,4,5,5,455
15514,40874.61,12,16.16,4,5,3,453
15516,40842.45,3,4.16,3,3,1,331
15517,40653.58,1,9.89,1,0,2,102
15518,40822.55,13,8.75,3,5,1,351
15520,40885.46,1,19.08,5,0,4,504
15521,40850.58,11,13.71,3,5,2,352
15522,40854.48,2,7.00,3,2,1,321
15523,40802.69,1,41.20,2,0,5,205
15524,40862.51,1,440.00,4,0,5,405
15525,40884.65,4,4.55,5,3,1,531
15526,40853.63,2,37.11,3,2,5,325
15527,40868.51,10,14.23,4,5,2,452
15528,40632.68,1,8.82,1,0,1,101
15529,40864.48,12,5.92,4,5,1,451
15530,40865.52,4,13.99,4,3,2,432
15531,40878.78,2,8.88,5,2,1,521
15532,40861.62,6,5.82,4,4,1,441
15533,40867.65,5,8.60,4,4,1,441
15535,40713.67,7,6.45,2,4,1,241
15537,40723.55,1,4.62,2,0,1,201
15539,40879.57,1,13.13,5,0,2,502
15540,40875.58,1,14.22,5,0,2,502
15541,40772.62,1,2.94,2,0,1,201
15543,40598.64,1,4.57,1,0,1,101
15544,40878.39,11,13.57,5,5,2,552
15545,40832.56,2,3.61,3,2,1,321
15547,40879.54,14,7.06,5,5,1,551
15549,40809.68,4,14.30,2,3,2,232
15550,40882.65,4,9.44,5,3,2,532
15551,40850.53,1,15.04,3,0,2,302
15552,40669.62,1,5.30,1,0,1,101
15553,40826.58,1,7.81,3,0,1,301
15554,40609.38,1,15.51,1,0,2,102
15555,40874.68,20,5.20,4,5,1,451
15556,40862.67,1,9.02,4,0,2,402
15557,40858.53,1,24.68,4,0,4,404
15561,40875.46,5,23.31,4,4,4,444
15562,40535.41,1,134.55,1,0,5,105
15563,40878.40,7,11.64,5,4,2,542
15565,40836.61,2,21.65,3,2,4,324
15567,40868.45,1,26.57,4,0,4,404
15568,40884.48,3,14.31,5,3,2,532
15569,40783.43,5,44.38,2,4,5,245
15570,40879.62,13,12.65,5,5,2,552
15571,40875.42,4,11.41,4,3,2,432
15572,40882.42,7,11.95,5,4,2,542
15573,40855.48,2,6.04,3,2,1,321
15574,40709.50,4,4.45,2,3,1,231
15576,40849.50,1,21.43,3,0,4,304
15577,40735.71,3,6.64,2,3,1,231
15578,40724.54,1,9.78,2,0,2,202
15579,40818.53,2,6.89,3,2,1,321
15581,40766.40,14,25.01,2,5,4,254
15582,40862.41,3,15.52,4,3,3,433
15584,40863.45,5,5.79,4,4,1,441
15585,40710.36,1,14.69,2,0,2,202
15587,40836.57,4,101.52,3,3,5,335
15589,40634.47,4,15.22,1,3,2,132
15590,40597.69,1,-30.19,1,0,1,101
15592,40840.37,1,16.19,3,0,3,303
15593,40816.49,1,39.96,3,0,5,305
15594,40871.37,6,17.00,4,4,3,443
15596,40786.45,9,15.99,2,5,3,253
15597,40857.49,2,13.73,4,2,2,422
15598,40851.55,3,14.73,3,3,2,332
15599,40860.49,2,14.65,4,2,2,422
15601,40875.64,17,16.29,5,5,3,553
15602,40878.59,14,24.58,5,5,4,554
15603,40808.42,1,24.24,2,0,4,204
15604,40834.62,1,12.73,3,0,2,302
15605,40850.60,5,17.88,3,4,3,343
15606,40829.56,11,30.36,3,5,5,355
15607,40550.53,1,8.06,1,0,1,101
15608,40858.56,4,18.23,4,3,3,433
15609,40704.41,2,15.00,1,2,2,122
15610,40835.44,1,18.74,3,0,3,303
15611,40877.53,15,34.85,5,5,5,555
15612,40850.62,2,32.53,3,2,5,325
15615,40876.61,27,24.15,5,5,4,554
15618,40854.36,5,15.25,3,4,2,342
15619,40876.34,1,112.13,5,0,5,505
15620,40836.80,6,14.95,3,4,2,342
15621,40882.58,6,64.38,5,4,5,545
15622,40883.62,16,15.54,5,5,3,553
15623,40745.73,1,15.84,2,0,3,203
15624,40770.48,4,17.30,2,3,3,233
15625,40786.68,8,22.68,2,5,4,254
15626,40812.42,2,13.79,2,2,2,222
15628,40882.43,10,18.25,5,5,3,553
15630,40841.65,3,19.35,3,3,4,334
15632,40871.41,10,18.16,4,5,3,453
15634,40869.69,1,16.24,4,0,3,403
15636,40797.47,2,28.99,2,2,5,225
15637,40834.35,1,14.89,3,0,2,302
15638,40585.63,1,,1,0,1,101
15639,40752.60,1,17.01,2,0,3,203
15640,40882.61,17,25.46,5,5,4,554
15641,40781.59,4,15.86,2,3,3,233
15643,40707.72,6,17.98,1,4,3,143
15644,40720.62,4,3.46,2,3,1,231
15645,40868.50,1,11.77,4,0,2,402
15646,40729.41,4,11.81,2,3,2,232
15648,40682.66,4,24.35,1,3,4,134
15649,40550.57,2,408.00,1,2,5,125
15651,40850.36,3,20.20,3,3,4,334
15652,40795.60,1,16.08,2,0,3,203
15653,40794.45,2,146.24,2,2,5,225
15654,40877.55,2,43.93,5,2,5,525
15655,40653.69,2,13.82,1,2,2,122
15656,40841.62,4,15.93,3,3,3,333
15657,40864.51,1,30.00,4,0,5,405
15658,40696.64,8,17.12,1,5,3,153
15659,40843.39,1,27.86,3,0,5,305
15660,40861.71,11,16.52,4,5,3,453
15661,40569.58,2,61.96,1,2,5,125
15663,40780.66,1,15.35,2,0,2,202
15664,40836.46,2,18.88,3,2,4,324
15665,40718.62,2,19.32,2,2,4,224
15667,40847.46,1,23.18,3,0,4,304
15668,40669.44,1,76.32,1,0,5,105
15669,40846.67,5,19.36,3,4,4,344
15670,40590.45,1,14.42,1,0,2,102
15671,40868.53,10,32.54,4,5,5,455
15673,40798.68,4,19.66,2,3,4,234
15674,40813.64,8,13.34,2,5,2,252
15675,40805.58,3,15.41,2,3,2,232
15676,40877.74,5,15.39,5,4,2,542
15677,40837.65,1,19.92,3,0,4,304
15678,40834.39,1,29.39,3,0,5,305
15679,40862.68,4,7.10,4,3,1,431
15680,40877.57,3,17.10,5,3,3,533
15681,40868.56,6,16.27,4,4,3,443
15683,40769.54,1,19.38,2,0,4,204
15687,40878.36,11,17.75,5,5,3,553
15689,40767.40,2,28.23,2,2,5,225
15690,40882.67,2,12.62,5,2,2,522
15691,40634.63,1,68.40,1,0,5,105
15692,40858.59,1,15.92,4,0,3,403
15694,40886.41,15,81.31,5,5,5,555
15695,40620.36,2,18.64,1,2,3,123
15696,40853.58,12,15.05,3,5,2,352
15699,40869.35,1,17.20,4,0,3,403
15700,40714.70,3,7.46,2,3,1,231
15701,40884.61,4,6.51,5,3,1,531
15703,40622.45,1,42.30,1,0,5,105
15704,40746.57,4,19.60,2,3,4,234
15705,40685.65,1,23.85,1,0,4,104
15706,40827.43,7,16.98,3,4,3,343
15707,40851.61,4,4.48,3,3,1,331
15708,40846.45,11,11.35,3,5,2,352
15709,40603.44,1,22.21,1,0,4,104
15712,40877.59,5,20.23,5,4,4,544
15713,40743.57,3,17.34,2,3,3,233
15714,40875.48,2,9.71,4,2,2,422
15716,40741.50,4,9.41,2,3,2,232
15717,40652.56,1,21.47,1,0,4,104
15719,40854.52,14,5.40,3,5,1,351
15720,40862.62,1,4.68,4,0,1,401
15721,40875.51,1,5.61,4,0,1,401
15722,40851.49,6,31.00,3,4,5,345
15723,40522.47,1,5.02,1,0,1,101
15724,40685.61,3,17.69,1,3,3,133
15725,40871.62,1,12.98,4,0,2,402
15727,40870.53,7,17.14,4,4,3,443
15728,40837.59,1,-33.70,3,0,1,301
15729,40688.70,2,17.00,1,2,3,123
15730,40821.52,4,15.18,3,3,2,332
15732,40674.60,2,21.01,1,2,4,124
15733,40604.38,1,16.23,1,0,3,103
15734,40772.45,2,51.52,2,2,5,225
15737,40872.47,12,15.40,4,5,2,452
15738,40868.35,19,27.21,4,5,5,455
15739,40820.57,1,56.14,3,0,5,305
15740,40837.60,1,17.21,3,0,3,303
15743,40870.72,4,9.02,4,3,2,432
15744,40809.41,1,11.60,2,0,2,202
15745,40878.47,6,16.48,5,4,3,543
15746,40752.64,2,6.31,2,2,1,221
15747,40874.52,3,10.52,4,3,2,432
15748,40846.54,1,7.22,3,0,1,301
15749,40651.56,4,2196.22,1,3,5,135
15750,40884.52,9,8.37,5,5,1,551
15752,40847.48,8,6.45,3,5,1,351
15753,40582.53,1,79.20,1,0,5,105
15754,40836.49,4,15.71,3,3,3,333
15755,40885.79,8,15.56,5,5,3,553
