CustomerID,Num_Orders,First_Purchase,Last_Purchase,Days_From_Last,Churn_Critical_Window,Churn_Risk_Group
16927,3,57:00.0,10:00.0,361,63,At Risk - Repeat Customer
16928,19,21:00.0,10:00.0,373,63,At Risk - Repeat Customer
16929,7,39:00.0,37:00.0,155,63,At Risk - Repeat Customer
16930,3,25:00.0,13:00.0,68,63,At Risk - Repeat Customer
16931,21,40:00.0,15:00.0,369,63,At Risk - Repeat Customer
16932,1,12:00.0,12:00.0,53,63,Grace Period
16933,5,28:00.0,54:00.0,239,63,At Risk - Repeat Customer
16934,2,25:00.0,40:00.0,54,63,Approaching At-Risk - Repeat Customer
16936,1,04:00.0,04:00.0,25,63,Grace Period
16938,5,34:00.0,20:00.0,308,63,At Risk - Repeat Customer
16940,3,27:00.0,15:00.0,289,63,At Risk - Repeat Customer
16942,10,59:00.0,40:00.0,227,63,At Risk - Repeat Customer
16943,3,00:00.0,57:00.0,318,63,At Risk - Repeat Customer
16945,18,49:00.0,39:00.0,358,63,At Risk - Repeat Customer
16947,1,38:00.0,38:00.0,235,63,At Risk - First_Customer
16948,3,58:00.0,46:00.0,325,63,At Risk - Repeat Customer
16949,7,11:00.0,07:00.0,316,63,At Risk - Repeat Customer
16950,3,20:00.0,06:00.0,367,63,At Risk - Repeat Customer
16951,4,58:00.0,25:00.0,304,63,At Risk - Repeat Customer
16952,2,58:00.0,03:00.0,109,63,At Risk - Repeat Customer
16953,1,54:00.0,54:00.0,30,63,Grace Period
16954,9,41:00.0,46:00.0,359,63,At Risk - Repeat Customer
16955,5,31:00.0,36:00.0,373,63,At Risk - Repeat Customer
16956,2,56:00.0,28:00.0,17,63,Healthy
16957,2,25:00.0,56:00.0,281,63,At Risk - Repeat Customer
16959,1,03:00.0,03:00.0,87,63,At Risk - First_Customer
16960,3,54:00.0,35:00.0,252,63,At Risk - Repeat Customer
16961,1,46:00.0,46:00.0,116,63,At Risk - First_Customer
16963,1,48:00.0,48:00.0,187,63,At Risk - First_Customer
16965,1,08:00.0,08:00.0,226,63,At Risk - First_Customer
16966,10,17:00.0,40:00.0,240,63,At Risk - Repeat Customer
16967,1,24:00.0,24:00.0,189,63,At Risk - First_Customer
16968,2,51:00.0,02:00.0,107,63,At Risk - Repeat Customer
16969,3,10:00.0,12:00.0,191,63,At Risk - Repeat Customer
16971,2,06:00.0,15:00.0,38,63,Healthy
16976,1,33:00.0,33:00.0,267,63,At Risk - First_Customer
16978,1,50:00.0,50:00.0,77,63,At Risk - First_Customer
16979,8,20:00.0,21:00.0,297,63,At Risk - Repeat Customer
16980,2,58:00.0,36:00.0,291,63,At Risk - Repeat Customer
16982,1,28:00.0,28:00.0,60,63,Grace Period
16983,8,34:00.0,10:00.0,369,63,At Risk - Repeat Customer
16984,5,37:00.0,21:00.0,130,63,At Risk - Repeat Customer
16985,11,38:00.0,33:00.0,358,63,At Risk - Repeat Customer
16986,2,52:00.0,55:00.0,30,63,Healthy
16987,7,55:00.0,26:00.0,205,63,At Risk - Repeat Customer
16988,1,02:00.0,02:00.0,5,63,Grace Period
16989,6,11:00.0,39:00.0,150,63,At Risk - Repeat Customer
16990,1,30:00.0,30:00.0,218,63,At Risk - First_Customer
16992,6,31:00.0,50:00.0,310,63,At Risk - Repeat Customer
16995,1,09:00.0,09:00.0,372,63,At Risk - First_Customer
16996,9,48:00.0,43:00.0,358,63,At Risk - Repeat Customer
16997,3,51:00.0,28:00.0,325,63,At Risk - Repeat Customer
16998,6,42:00.0,49:00.0,304,63,At Risk - Repeat Customer
16999,2,43:00.0,53:00.0,74,63,At Risk - Repeat Customer
17001,11,35:00.0,38:00.0,358,63,At Risk - Repeat Customer
17002,4,46:00.0,48:00.0,290,63,At Risk - Repeat Customer
17004,2,16:00.0,25:00.0,92,63,At Risk - Repeat Customer
17006,4,15:00.0,09:00.0,75,63,At Risk - Repeat Customer
17007,7,57:00.0,47:00.0,357,63,At Risk - Repeat Customer
17010,2,49:00.0,04:00.0,18,63,Healthy
17011,1,30:00.0,30:00.0,30,63,Grace Period
17014,4,36:00.0,09:00.0,66,63,At Risk - Repeat Customer
17015,3,19:00.0,45:00.0,185,63,At Risk - Repeat Customer
17017,27,17:00.0,32:00.0,372,63,At Risk - Repeat Customer
17018,2,46:00.0,42:00.0,325,63,At Risk - Repeat Customer
17019,4,55:00.0,06:00.0,368,63,At Risk - Repeat Customer
17022,1,09:00.0,09:00.0,31,63,Grace Period
17024,3,31:00.0,47:00.0,157,63,At Risk - Repeat Customer
17025,3,45:00.0,06:00.0,373,63,At Risk - Repeat Customer
17026,2,47:00.0,28:00.0,369,63,At Risk - Repeat Customer
17027,7,19:00.0,24:00.0,317,63,At Risk - Repeat Customer
17029,2,57:00.0,06:00.0,236,63,At Risk - Repeat Customer
17030,1,49:00.0,49:00.0,63,63,At Risk - First_Customer
17031,2,38:00.0,23:00.0,154,63,At Risk - Repeat Customer
17033,3,21:00.0,34:00.0,359,63,At Risk - Repeat Customer
17034,4,10:00.0,14:00.0,287,63,At Risk - Repeat Customer
17035,3,27:00.0,23:00.0,311,63,At Risk - Repeat Customer
17037,2,49:00.0,20:00.0,87,63,At Risk - Repeat Customer
17038,1,50:00.0,50:00.0,30,63,Grace Period
17040,1,19:00.0,19:00.0,137,63,At Risk - First_Customer
17041,4,43:00.0,21:00.0,360,63,At Risk - Repeat Customer
17042,5,53:00.0,26:00.0,247,63,At Risk - Repeat Customer
17043,4,53:00.0,33:00.0,266,63,At Risk - Repeat Customer
17044,3,34:00.0,54:00.0,359,63,At Risk - Repeat Customer
17045,3,08:00.0,09:00.0,247,63,At Risk - Repeat Customer
17046,1,24:00.0,24:00.0,157,63,At Risk - First_Customer
17047,3,50:00.0,27:00.0,205,63,At Risk - Repeat Customer
17048,6,51:00.0,51:00.0,331,63,At Risk - Repeat Customer
17049,11,33:00.0,48:00.0,275,63,At Risk - Repeat Customer
17050,6,41:00.0,48:00.0,299,63,At Risk - Repeat Customer
17051,1,13:00.0,13:00.0,194,63,At Risk - First_Customer
17052,1,50:00.0,50:00.0,28,63,Grace Period
17053,2,23:00.0,55:00.0,130,63,At Risk - Repeat Customer
17054,6,14:00.0,56:00.0,245,63,At Risk - Repeat Customer
17058,3,18:00.0,13:00.0,239,63,At Risk - Repeat Customer
17059,5,35:00.0,27:00.0,369,63,At Risk - Repeat Customer
17060,1,27:00.0,27:00.0,266,63,At Risk - First_Customer
17061,12,29:00.0,24:00.0,232,63,At Risk - Repeat Customer
17062,5,59:00.0,01:00.0,369,63,At Risk - Repeat Customer
17063,11,44:00.0,46:00.0,289,63,At Risk - Repeat Customer
17064,3,10:00.0,18:00.0,327,63,At Risk - Repeat Customer
17065,1,45:00.0,45:00.0,143,63,At Risk - First_Customer
17068,22,58:00.0,14:00.0,368,63,At Risk - Repeat Customer
17069,13,49:00.0,13:00.0,373,63,At Risk - Repeat Customer
17070,1,01:00.0,01:00.0,114,63,At Risk - First_Customer
17071,14,18:00.0,06:00.0,309,63,At Risk - Repeat Customer
17073,4,37:00.0,47:00.0,109,63,At Risk - Repeat Customer
17075,5,20:00.0,58:00.0,317,63,At Risk - Repeat Customer
17076,3,08:00.0,53:00.0,364,63,At Risk - Repeat Customer
17078,2,49:00.0,17:00.0,36,63,Healthy
17079,1,34:00.0,34:00.0,78,63,At Risk - First_Customer
17080,3,05:00.0,59:00.0,269,63,At Risk - Repeat Customer
17081,2,08:00.0,56:00.0,46,63,Healthy
17082,2,36:00.0,17:00.0,318,63,At Risk - Repeat Customer
17083,3,38:00.0,43:00.0,303,63,At Risk - Repeat Customer
17084,2,49:00.0,54:00.0,35,63,Healthy
17085,6,24:00.0,15:00.0,362,63,At Risk - Repeat Customer
17086,6,22:00.0,54:00.0,63,63,Approaching At-Risk - Repeat Customer
17088,4,48:00.0,23:00.0,253,63,At Risk - Repeat Customer
17090,8,52:00.0,44:00.0,354,63,At Risk - Repeat Customer
17091,9,55:00.0,43:00.0,367,63,At Risk - Repeat Customer
17092,4,51:00.0,51:00.0,277,63,At Risk - Repeat Customer
17094,2,09:00.0,24:00.0,322,63,At Risk - Repeat Customer
17095,6,05:00.0,40:00.0,334,63,At Risk - Repeat Customer
17096,7,05:00.0,05:00.0,261,63,At Risk - Repeat Customer
17097,9,55:00.0,05:00.0,365,63,At Risk - Repeat Customer
17100,1,36:00.0,36:00.0,18,63,Grace Period
17101,4,49:00.0,57:00.0,178,63,At Risk - Repeat Customer
17102,1,08:00.0,08:00.0,261,63,At Risk - First_Customer
17105,2,46:00.0,53:00.0,306,63,At Risk - Repeat Customer
17107,7,17:00.0,41:00.0,278,63,At Risk - Repeat Customer
17109,8,46:00.0,59:00.0,232,63,At Risk - Repeat Customer
17110,1,58:00.0,58:00.0,165,63,At Risk - First_Customer
17111,1,59:00.0,59:00.0,47,63,Grace Period
17114,10,39:00.0,17:00.0,334,63,At Risk - Repeat Customer
17115,5,46:00.0,30:00.0,233,63,At Risk - Repeat Customer
17117,1,54:00.0,54:00.0,288,63,At Risk - First_Customer
17118,1,19:00.0,19:00.0,317,63,At Risk - First_Customer
17119,3,03:00.0,40:00.0,59,63,Approaching At-Risk - Repeat Customer
17120,1,21:00.0,21:00.0,233,63,At Risk - First_Customer
17122,1,33:00.0,33:00.0,119,63,At Risk - First_Customer
17123,1,47:00.0,47:00.0,161,63,At Risk - First_Customer
17124,1,02:00.0,02:00.0,185,63,At Risk - First_Customer
17125,1,41:00.0,41:00.0,50,63,Grace Period
17126,7,19:00.0,52:00.0,362,63,At Risk - Repeat Customer
17128,1,02:00.0,02:00.0,334,63,At Risk - First_Customer
17131,5,42:00.0,52:00.0,75,63,At Risk - Repeat Customer
17133,7,47:00.0,27:00.0,266,63,At Risk - Repeat Customer
17134,2,56:00.0,53:00.0,264,63,At Risk - Repeat Customer
17135,7,31:00.0,48:00.0,371,63,At Risk - Repeat Customer
17138,1,54:00.0,54:00.0,275,63,At Risk - First_Customer
17139,15,32:00.0,12:00.0,288,63,At Risk - Repeat Customer
17140,1,33:00.0,33:00.0,247,63,At Risk - First_Customer
17142,1,22:00.0,22:00.0,239,63,At Risk - First_Customer
17144,2,50:00.0,57:00.0,84,63,At Risk - Repeat Customer
17146,3,20:00.0,44:00.0,358,63,At Risk - Repeat Customer
17147,6,36:00.0,32:00.0,311,63,At Risk - Repeat Customer
17148,1,59:00.0,59:00.0,51,63,Grace Period
17152,4,20:00.0,19:00.0,263,63,At Risk - Repeat Customer
17153,1,42:00.0,42:00.0,24,63,Grace Period
17154,1,42:00.0,42:00.0,75,63,At Risk - First_Customer
17155,2,22:00.0,38:00.0,177,63,At Risk - Repeat Customer
17157,3,08:00.0,10:00.0,176,63,At Risk - Repeat Customer
17158,3,03:00.0,15:00.0,360,63,At Risk - Repeat Customer
17159,4,49:00.0,52:00.0,171,63,At Risk - Repeat Customer
17160,6,00:00.0,05:00.0,241,63,At Risk - Repeat Customer
17162,10,27:00.0,34:00.0,305,63,At Risk - Repeat Customer
17163,2,54:00.0,57:00.0,78,63,At Risk - Repeat Customer
17164,8,26:00.0,14:00.0,273,63,At Risk - Repeat Customer
17165,1,39:00.0,39:00.0,284,63,At Risk - First_Customer
17166,3,18:00.0,46:00.0,203,63,At Risk - Repeat Customer
17169,4,16:00.0,15:00.0,183,63,At Risk - Repeat Customer
17171,1,37:00.0,37:00.0,289,63,At Risk - First_Customer
17172,2,36:00.0,04:00.0,78,63,At Risk - Repeat Customer
17173,9,26:00.0,40:00.0,131,63,At Risk - Repeat Customer
17174,1,47:00.0,47:00.0,217,63,At Risk - First_Customer
17175,5,56:00.0,31:00.0,296,63,At Risk - Repeat Customer
17176,1,41:00.0,41:00.0,201,63,At Risk - First_Customer
17179,3,24:00.0,48:00.0,361,63,At Risk - Repeat Customer
17180,6,05:00.0,46:00.0,316,63,At Risk - Repeat Customer
17181,2,38:00.0,48:00.0,373,63,At Risk - Repeat Customer
17183,8,25:00.0,07:00.0,105,63,At Risk - Repeat Customer
17186,2,52:00.0,20:00.0,60,63,Approaching At-Risk - Repeat Customer
17187,1,39:00.0,39:00.0,226,63,At Risk - First_Customer
17188,9,56:00.0,53:00.0,362,63,At Risk - Repeat Customer
17189,2,28:00.0,39:00.0,359,63,At Risk - Repeat Customer
17190,3,29:00.0,33:00.0,207,63,At Risk - Repeat Customer
17191,7,36:00.0,58:00.0,368,63,At Risk - Repeat Customer
17193,9,04:00.0,47:00.0,176,63,At Risk - Repeat Customer
17194,2,06:00.0,05:00.0,360,63,At Risk - Repeat Customer
17197,1,32:00.0,32:00.0,29,63,Grace Period
17198,3,54:00.0,39:00.0,371,63,At Risk - Repeat Customer
17201,1,55:00.0,55:00.0,53,63,Grace Period
17203,6,37:00.0,27:00.0,60,63,Approaching At-Risk - Repeat Customer
17204,9,01:00.0,54:00.0,354,63,At Risk - Repeat Customer
17205,1,46:00.0,46:00.0,53,63,Grace Period
17206,1,25:00.0,25:00.0,53,63,Grace Period
17211,9,44:00.0,03:00.0,369,63,At Risk - Repeat Customer
17212,1,42:00.0,42:00.0,253,63,At Risk - First_Customer
17213,11,03:00.0,53:00.0,366,63,At Risk - Repeat Customer
17214,7,14:00.0,17:00.0,359,63,At Risk - Repeat Customer
17217,1,19:00.0,19:00.0,234,63,At Risk - First_Customer
17218,10,25:00.0,52:00.0,368,63,At Risk - Repeat Customer
17219,1,25:00.0,25:00.0,31,63,Grace Period
17220,14,54:00.0,47:00.0,364,63,At Risk - Repeat Customer
17221,2,39:00.0,35:00.0,36,63,Healthy
17222,1,58:00.0,58:00.0,65,63,At Risk - First_Customer
17223,2,08:00.0,57:00.0,368,63,At Risk - Repeat Customer
17226,1,52:00.0,52:00.0,308,63,At Risk - First_Customer
17227,6,16:00.0,51:00.0,368,63,At Risk - Repeat Customer
17228,8,00:00.0,24:00.0,372,63,At Risk - Repeat Customer
17229,2,38:00.0,56:00.0,142,63,At Risk - Repeat Customer
17230,11,22:00.0,12:00.0,359,63,At Risk - Repeat Customer
17231,14,09:00.0,18:00.0,361,63,At Risk - Repeat Customer
17232,2,24:00.0,21:00.0,14,63,Healthy
17233,1,06:00.0,06:00.0,35,63,Grace Period
17234,1,20:00.0,20:00.0,182,63,At Risk - First_Customer
17235,2,38:00.0,51:00.0,372,63,At Risk - Repeat Customer
17236,6,49:00.0,00:00.0,362,63,At Risk - Repeat Customer
17237,2,55:00.0,02:00.0,22,63,Healthy
17238,17,05:00.0,35:00.0,371,63,At Risk - Repeat Customer
17239,2,20:00.0,41:00.0,352,63,At Risk - Repeat Customer
17242,2,04:00.0,55:00.0,180,63,At Risk - Repeat Customer
17243,30,03:00.0,26:00.0,369,63,At Risk - Repeat Customer
17244,1,19:00.0,19:00.0,53,63,Grace Period
17245,1,43:00.0,43:00.0,204,63,At Risk - First_Customer
17247,1,21:00.0,21:00.0,15,63,Grace Period
17248,1,34:00.0,34:00.0,120,63,At Risk - First_Customer
17250,2,45:00.0,15:00.0,261,63,At Risk - Repeat Customer
17251,1,06:00.0,06:00.0,362,63,At Risk - First_Customer
17252,2,41:00.0,45:00.0,186,63,At Risk - Repeat Customer
17253,1,59:00.0,59:00.0,18,63,Grace Period
17254,2,09:00.0,46:00.0,15,63,Healthy
17255,2,18:00.0,18:00.0,299,63,At Risk - Repeat Customer
17256,2,53:00.0,30:00.0,312,63,At Risk - Repeat Customer
17259,2,55:00.0,01:00.0,368,63,At Risk - Repeat Customer
17262,5,30:00.0,56:00.0,366,63,At Risk - Repeat Customer
17263,1,32:00.0,32:00.0,208,63,At Risk - First_Customer
17265,2,00:00.0,49:00.0,180,63,At Risk - Repeat Customer
17266,3,57:00.0,12:00.0,147,63,At Risk - Repeat Customer
17267,2,19:00.0,22:00.0,127,63,At Risk - Repeat Customer
17268,4,20:00.0,06:00.0,245,63,At Risk - Repeat Customer
17272,5,05:00.0,37:00.0,262,63,At Risk - Repeat Customer
17274,1,16:00.0,16:00.0,35,63,Grace Period
17277,2,37:00.0,47:00.0,322,63,At Risk - Repeat Customer
17278,1,10:00.0,10:00.0,241,63,At Risk - First_Customer
17279,1,58:00.0,58:00.0,57,63,Grace Period
17282,3,36:00.0,29:00.0,299,63,At Risk - Repeat Customer
17284,7,31:00.0,38:00.0,336,63,At Risk - Repeat Customer
17286,1,47:00.0,47:00.0,21,63,Grace Period
17287,7,22:00.0,27:00.0,372,63,At Risk - Repeat Customer
17288,7,33:00.0,09:00.0,358,63,At Risk - Repeat Customer
17289,4,51:00.0,01:00.0,180,63,At Risk - Repeat Customer
17290,2,53:00.0,38:00.0,16,63,Healthy
17291,1,04:00.0,04:00.0,308,63,At Risk - First_Customer
17293,9,55:00.0,37:00.0,361,63,At Risk - Repeat Customer
17295,3,22:00.0,49:00.0,64,63,At Risk - Repeat Customer
17297,1,43:00.0,43:00.0,17,63,Grace Period
17298,2,21:00.0,43:00.0,124,63,At Risk - Repeat Customer
17299,4,04:00.0,01:00.0,173,63,At Risk - Repeat Customer
17301,1,43:00.0,43:00.0,21,63,Grace Period
17302,6,14:00.0,36:00.0,305,63,At Risk - Repeat Customer
17303,1,32:00.0,32:00.0,361,63,At Risk - First_Customer
17306,20,34:00.0,14:00.0,353,63,At Risk - Repeat Customer
17307,1,24:00.0,24:00.0,365,63,At Risk - First_Customer
17309,1,20:00.0,20:00.0,95,63,At Risk - First_Customer
17311,2,56:00.0,11:00.0,316,63,At Risk - Repeat Customer
17312,3,12:00.0,52:00.0,159,63,At Risk - Repeat Customer
17313,2,45:00.0,23:00.0,31,63,Healthy
17314,11,25:00.0,41:00.0,312,63,At Risk - Repeat Customer
17315,43,19:00.0,58:00.0,357,63,At Risk - Repeat Customer
17317,5,45:00.0,26:00.0,89,63,At Risk - Repeat Customer
17320,3,38:00.0,31:00.0,368,63,At Risk - Repeat Customer
17321,2,34:00.0,41:00.0,67,63,At Risk - Repeat Customer
17323,9,38:00.0,29:00.0,292,63,At Risk - Repeat Customer
17324,4,45:00.0,34:00.0,366,63,At Risk - Repeat Customer
17325,1,09:00.0,09:00.0,280,63,At Risk - First_Customer
17329,2,29:00.0,24:00.0,315,63,At Risk - Repeat Customer
17330,2,26:00.0,56:00.0,67,63,At Risk - Repeat Customer
17331,1,55:00.0,55:00.0,123,63,At Risk - First_Customer
17333,1,11:00.0,11:00.0,85,63,At Risk - First_Customer
17334,3,03:00.0,34:00.0,308,63,At Risk - Repeat Customer
17337,7,06:00.0,56:00.0,310,63,At Risk - Repeat Customer
17338,10,57:00.0,23:00.0,361,63,At Risk - Repeat Customer
17339,2,44:00.0,29:00.0,365,63,At Risk - Repeat Customer
17340,14,56:00.0,12:00.0,366,63,At Risk - Repeat Customer
17341,3,46:00.0,33:00.0,366,63,At Risk - Repeat Customer
17343,1,07:00.0,07:00.0,355,63,At Risk - First_Customer
17344,1,56:00.0,56:00.0,46,63,Grace Period
17345,5,26:00.0,03:00.0,196,63,At Risk - Repeat Customer
17346,16,34:00.0,18:00.0,373,63,At Risk - Repeat Customer
17347,1,12:00.0,12:00.0,86,63,At Risk - First_Customer
17348,5,49:00.0,25:00.0,297,63,At Risk - Repeat Customer
17349,1,29:00.0,29:00.0,179,63,At Risk - First_Customer
17350,5,05:00.0,47:00.0,51,63,Approaching At-Risk - Repeat Customer
17351,3,05:00.0,45:00.0,273,63,At Risk - Repeat Customer
17353,2,17:00.0,19:00.0,154,63,At Risk - Repeat Customer
17354,1,34:00.0,34:00.0,50,63,Grace Period
17356,1,07:00.0,07:00.0,311,63,At Risk - First_Customer
17357,2,29:00.0,30:00.0,24,63,Healthy
17358,2,16:00.0,57:00.0,355,63,At Risk - Repeat Customer
17359,1,37:00.0,37:00.0,11,63,Grace Period
17360,3,09:00.0,11:00.0,184,63,At Risk - Repeat Customer
17361,3,55:00.0,43:00.0,291,63,At Risk - Repeat Customer
17362,2,26:00.0,43:00.0,309,63,At Risk - Repeat Customer
17364,12,57:00.0,00:00.0,331,63,At Risk - Repeat Customer
17365,8,11:00.0,13:00.0,332,63,At Risk - Repeat Customer
17367,1,21:00.0,21:00.0,238,63,At Risk - First_Customer
17368,9,57:00.0,26:00.0,337,63,At Risk - Repeat Customer
17370,4,50:00.0,14:00.0,169,63,At Risk - Repeat Customer
17371,3,20:00.0,30:00.0,361,63,At Risk - Repeat Customer
17372,8,00:00.0,37:00.0,362,63,At Risk - Repeat Customer
17373,4,46:00.0,28:00.0,312,63,At Risk - Repeat Customer
17374,2,53:00.0,05:00.0,281,63,At Risk - Repeat Customer
17375,4,16:00.0,30:00.0,361,63,At Risk - Repeat Customer
17376,2,12:00.0,36:00.0,311,63,At Risk - Repeat Customer
17377,21,35:00.0,17:00.0,373,63,At Risk - Repeat Customer
17379,1,56:00.0,56:00.0,11,63,Grace Period
17381,30,58:00.0,59:00.0,372,63,At Risk - Repeat Customer
17382,1,05:00.0,05:00.0,65,63,At Risk - First_Customer
17383,1,36:00.0,36:00.0,4,63,Grace Period
17384,2,07:00.0,48:00.0,219,63,At Risk - Repeat Customer
17385,1,02:00.0,02:00.0,14,63,Grace Period
17386,6,11:00.0,28:00.0,165,63,At Risk - Repeat Customer
17387,2,25:00.0,00:00.0,33,63,Healthy
17388,4,28:00.0,31:00.0,287,63,At Risk - Repeat Customer
17389,43,12:00.0,38:00.0,339,63,At Risk - Repeat Customer
17391,2,21:00.0,58:00.0,164,63,At Risk - Repeat Customer
17392,2,04:00.0,48:00.0,358,63,At Risk - Repeat Customer
17394,1,22:00.0,22:00.0,219,63,At Risk - First_Customer
17396,6,45:00.0,12:00.0,371,63,At Risk - Repeat Customer
17397,2,58:00.0,08:00.0,22,63,Healthy
17398,3,04:00.0,48:00.0,255,63,At Risk - Repeat Customer
17400,5,16:00.0,38:00.0,353,63,At Risk - Repeat Customer
17402,13,53:00.0,15:00.0,369,63,At Risk - Repeat Customer
17403,1,18:00.0,18:00.0,36,63,Grace Period
17404,17,27:00.0,26:00.0,360,63,At Risk - Repeat Customer
17405,5,17:00.0,12:00.0,150,63,At Risk - Repeat Customer
17406,5,35:00.0,52:00.0,366,63,At Risk - Repeat Customer
17408,1,53:00.0,53:00.0,163,63,At Risk - First_Customer
17409,2,42:00.0,36:00.0,248,63,At Risk - Repeat Customer
17410,5,21:00.0,46:00.0,215,63,At Risk - Repeat Customer
17411,4,42:00.0,25:00.0,365,63,At Risk - Repeat Customer
17412,7,29:00.0,36:00.0,372,63,At Risk - Repeat Customer
17414,2,43:00.0,13:00.0,184,63,At Risk - Repeat Customer
17415,1,50:00.0,50:00.0,79,63,At Risk - First_Customer
17416,9,45:00.0,47:00.0,281,63,At Risk - Repeat Customer
17418,2,39:00.0,00:00.0,323,63,At Risk - Repeat Customer
17419,14,03:00.0,47:00.0,367,63,At Risk - Repeat Customer
17420,3,56:00.0,52:00.0,373,63,At Risk - Repeat Customer
17422,10,44:00.0,27:00.0,296,63,At Risk - Repeat Customer
17423,4,14:00.0,49:00.0,217,63,At Risk - Repeat Customer
17425,2,37:00.0,30:00.0,60,63,Approaching At-Risk - Repeat Customer
17426,7,34:00.0,12:00.0,282,63,At Risk - Repeat Customer
17427,1,29:00.0,29:00.0,71,63,At Risk - First_Customer
17428,32,37:00.0,45:00.0,368,63,At Risk - Repeat Customer
17429,4,53:00.0,13:00.0,218,63,At Risk - Repeat Customer
17430,2,05:00.0,24:00.0,365,63,At Risk - Repeat Customer
17431,1,36:00.0,36:00.0,313,63,At Risk - First_Customer
17432,2,30:00.0,33:00.0,37,63,Healthy
17433,1,24:00.0,24:00.0,88,63,At Risk - First_Customer
17434,9,54:00.0,16:00.0,85,63,At Risk - Repeat Customer
17436,2,33:00.0,30:00.0,226,63,At Risk - Repeat Customer
17438,2,26:00.0,16:00.0,253,63,At Risk - Repeat Customer
17440,5,05:00.0,36:00.0,247,63,At Risk - Repeat Customer
17442,10,13:00.0,54:00.0,365,63,At Risk - Repeat Customer
17443,1,47:00.0,47:00.0,219,63,At Risk - First_Customer
17444,3,04:00.0,05:00.0,172,63,At Risk - Repeat Customer
17446,2,40:00.0,42:00.0,310,63,At Risk - Repeat Customer
17447,2,10:00.0,18:00.0,71,63,At Risk - Repeat Customer
17448,1,26:00.0,26:00.0,144,63,At Risk - First_Customer
17449,8,57:00.0,56:00.0,359,63,At Risk - Repeat Customer
17450,55,23:00.0,29:00.0,367,63,At Risk - Repeat Customer
17451,8,54:00.0,02:00.0,105,63,At Risk - Repeat Customer
17453,2,02:00.0,42:00.0,64,63,At Risk - Repeat Customer
17454,4,54:00.0,58:00.0,359,63,At Risk - Repeat Customer
17455,1,31:00.0,31:00.0,203,63,At Risk - First_Customer
17456,1,23:00.0,23:00.0,365,63,At Risk - First_Customer
17457,5,33:00.0,48:00.0,339,63,At Risk - Repeat Customer
17458,1,01:00.0,01:00.0,15,63,Grace Period
17459,2,00:00.0,25:00.0,60,63,Approaching At-Risk - Repeat Customer
17460,8,24:00.0,58:00.0,373,63,At Risk - Repeat Customer
17461,3,01:00.0,21:00.0,29,63,Healthy
17462,3,01:00.0,36:00.0,284,63,At Risk - Repeat Customer
17463,6,48:00.0,40:00.0,313,63,At Risk - Repeat Customer
17464,1,19:00.0,19:00.0,158,63,At Risk - First_Customer
17466,2,16:00.0,15:00.0,78,63,At Risk - Repeat Customer
17468,2,52:00.0,33:00.0,14,63,Healthy
17469,6,55:00.0,15:00.0,204,63,At Risk - Repeat Customer
17470,5,57:00.0,42:00.0,367,63,At Risk - Repeat Customer
17472,3,40:00.0,57:00.0,299,63,At Risk - Repeat Customer
17475,1,55:00.0,55:00.0,79,63,At Risk - First_Customer
17480,2,39:00.0,21:00.0,77,63,At Risk - Repeat Customer
17481,5,57:00.0,28:00.0,93,63,At Risk - Repeat Customer
17483,3,40:00.0,10:00.0,183,63,At Risk - Repeat Customer
17486,1,00:00.0,00:00.0,261,63,At Risk - First_Customer
17489,2,34:00.0,56:00.0,212,63,At Risk - Repeat Customer
17490,11,15:00.0,08:00.0,176,63,At Risk - Repeat Customer
17491,11,18:00.0,18:00.0,367,63,At Risk - Repeat Customer
17492,1,21:00.0,21:00.0,248,63,At Risk - First_Customer
17495,2,06:00.0,08:00.0,38,63,Healthy
17496,1,39:00.0,39:00.0,358,63,At Risk - First_Customer
17498,1,25:00.0,25:00.0,75,63,At Risk - First_Customer
17499,1,14:00.0,14:00.0,289,63,At Risk - First_Customer
17500,3,08:00.0,25:00.0,29,63,Healthy
17501,2,46:00.0,47:00.0,220,63,At Risk - Repeat Customer
17502,4,39:00.0,13:00.0,29,63,Healthy
17503,2,12:00.0,18:00.0,38,63,Healthy
17504,10,09:00.0,59:00.0,322,63,At Risk - Repeat Customer
17505,2,01:00.0,50:00.0,205,63,At Risk - Repeat Customer
17506,2,39:00.0,54:00.0,75,63,At Risk - Repeat Customer
17507,2,08:00.0,48:00.0,309,63,At Risk - Repeat Customer
17508,1,10:00.0,10:00.0,280,63,At Risk - First_Customer
17509,11,14:00.0,16:00.0,63,63,Approaching At-Risk - Repeat Customer
17510,1,00:00.0,00:00.0,24,63,Grace Period
17511,47,19:00.0,12:00.0,373,63,At Risk - Repeat Customer
17512,11,22:00.0,11:00.0,301,63,At Risk - Repeat Customer
17513,1,42:00.0,42:00.0,72,63,At Risk - First_Customer
17514,1,45:00.0,45:00.0,128,63,At Risk - First_Customer
17515,4,33:00.0,04:00.0,318,63,At Risk - Repeat Customer
17516,5,41:00.0,51:00.0,285,63,At Risk - Repeat Customer
17517,1,48:00.0,48:00.0,308,63,At Risk - First_Customer
17519,7,18:00.0,43:00.0,368,63,At Risk - Repeat Customer
17520,1,04:00.0,04:00.0,53,63,Grace Period
17521,4,14:00.0,00:00.0,199,63,At Risk - Repeat Customer
17522,5,31:00.0,31:00.0,218,63,At Risk - Repeat Customer
