CustomerID,Max of InvoiceDate,Distinct Count of InvoiceDate,Sum of Revenue,Recency,Frequency,Monetary,RFM Score
14761,40828.50694,2,255.9,3,2,2,322
14762,40623.34722,1,300.52,1,0,2,102
14764,40843.44861,2,250.55,3,2,2,322
14765,40857.82847,3,254.11,4,3,2,432
14766,40878.67014,8,2423.07,5,5,5,555
14768,40869.5375,3,139.5,4,3,1,431
14769,40884.43333,11,10438.5,5,5,5,555
14770,40654.59792,2,876.42,1,2,3,123
14772,40774.62778,1,139.26,2,0,1,201
14775,40828.64375,3,1011.9,3,3,4,334
14776,40835.64861,13,2327.58,3,5,5,355
14777,40882.55556,2,-17.45,5,2,1,521
14778,40759.64097,2,730.86,2,2,3,223
14779,40606.52917,3,386.15,1,3,2,132
14780,40832.53194,2,447.68,3,2,2,322
14782,40567.46667,1,200.1,1,0,1,101
14784,40860.5625,2,294.55,4,2,2,422
14785,40876.55625,2,77.4,5,2,1,521
14788,40879.7125,2,679.44,5,2,3,523
14789,40858.37431,1,197.64,4,0,1,401
14790,40870.39444,4,745.06,4,3,3,433
14792,40823.38819,2,2.22045E-16,3,2,1,321
14793,40882.68403,2,214.14,5,2,1,521
14794,40884.42431,9,1272.11,5,5,4,554
14795,40720.54444,1,131.45,2,0,1,201
14796,40885.64653,27,7802.71,5,5,5,555
14798,40834.45694,3,173.74,3,3,1,331
14799,40835.67778,1,157.7,3,0,1,301
14800,40839.53194,15,4313.39,3,5,5,355
14801,40825.64167,1,193.14,3,0,1,301
14803,40724.58194,3,845.55,2,3,3,233
14804,40878.47222,1,353.27,5,0,2,502
14805,40871.68056,4,554.65,4,3,3,433
14806,40811.64722,1,193.39,2,0,1,201
14808,40847.51458,14,2477.88,3,5,5,355
14810,40846.47153,11,2090.37,3,5,5,355
14813,40517.49792,2,152.88,1,2,1,121
14815,40850.48333,2,797.22,3,2,3,323
14816,40689.55278,1,271.85,1,0,2,102
14817,40686.56597,2,1110.34,1,2,4,124
14818,40813.45903,3,657.8,2,3,3,233
14819,40822.57014,2,272.07,3,2,2,322
14820,40865.65347,4,507.29,4,3,3,433
14821,40520.36319,1,48.8,1,0,1,101
14823,40706.55,3,321.43,1,3,2,132
14824,40876.59722,4,1127.71,5,3,4,534
14825,40883.48472,12,2221.01,5,5,5,555
14828,40690.42778,3,2139.76,1,3,5,135
14829,40857.67778,6,689.65,4,4,3,443
14830,40833.60347,1,197.13,3,0,1,301
14834,40869.4375,8,1698.35,4,5,4,454
14836,40876.69792,3,102.45,5,3,1,531
14837,40797.45694,5,1646.2,2,4,4,244
14840,40619.5,1,62.85,1,0,1,101
14841,40833.62708,6,3295.76,3,4,5,345
14842,40851.54792,8,2751.8,3,5,5,355
14844,40823.44514,4,3189.81,3,3,5,335
14847,40738.45278,1,309.4,2,0,2,202
14849,40865.45694,25,7904.28,4,5,5,455
14850,40575.47292,2,278.15,1,2,2,122
14851,40863.59722,2,511.35,4,2,3,423
14852,40828.55556,6,2836.69,3,4,5,345
14853,40878.40556,3,463.05,5,3,2,532
14854,40808.70833,8,2730.09,2,5,5,255
14855,40767.58472,2,645.65,2,2,3,223
14856,40850.62014,3,1311.38,3,3,4,334
14857,40827.39097,3,1165.65,3,3,4,334
14859,40874.47083,5,1352.04,4,4,4,444
14860,40878.40556,2,168.62,5,2,1,521
14861,40834.5375,1,125.79,3,0,1,301
14862,40861.41736,2,841.2,4,2,3,423
14863,40857.62778,1,266.76,4,0,2,402
14865,40879.68403,2,52.2,5,2,1,521
14866,40876.48958,13,14197.45,5,5,5,555
14867,40701.48542,4,701.33,1,3,3,133
14868,40883.61736,9,2939.64,5,5,5,555
14869,40883.45486,3,721.95,5,3,3,533
14870,40625.45208,1,327.25,1,0,2,102
14871,40883.57083,4,501.28,5,3,3,533
14873,40676.57778,1,519.68,1,0,3,103
14875,40877.61181,5,1448.72,5,4,4,544
14878,40874.46875,9,1485.54,4,5,4,454
14880,40809.57083,3,690.59,2,3,3,233
14881,40867.4625,1,255.4,4,0,2,402
14882,40860.53264,2,589.7,4,2,3,423
14883,40868.43264,6,756.64,4,4,3,443
14885,40755.50347,1,765.32,2,0,3,203
14886,40634.37222,1,364.8,1,0,2,102
14887,40807.64722,1,1862,2,0,4,204
14888,40679.62361,1,369.2,1,0,2,102
14889,40550.63819,1,135.9,1,0,1,101
14890,40633.49792,1,125.65,1,0,1,101
14891,40738.75556,2,554.38,2,2,3,223
14893,40877.52153,2,1237.85,5,2,4,524
14894,40801.57708,1,655.75,2,0,3,203
14895,40879.39097,24,11045.26,5,5,5,555
14896,40682.43056,2,468.77,1,2,2,122
14897,40879.43889,4,1366.38,5,3,4,534
14898,40863.62083,8,1194.11,4,5,4,454
14901,40875.71458,10,1414.99,5,5,4,554
14902,40865.71458,2,319.11,4,2,2,422
14903,40865.67153,10,2729.18,4,5,5,455
14904,40884.53819,2,1025.44,5,2,4,524
14905,40732.56667,3,599.9,2,3,3,233
14907,40883.59306,10,3478.85,5,5,5,555
14908,40812.53889,1,277.8,2,0,2,202
14910,40884.42083,6,389.86,5,4,2,542
14911,40885.6625,248,135216.58,5,5,5,555
14912,40870.52014,3,869.6,4,3,3,433
14913,40851.35347,4,1227.43,3,3,4,334
14915,40801.43542,3,258.83,2,3,2,232
14916,40816.38889,5,1264.84,2,4,4,244
14918,40771.49306,2,1610.15,2,2,4,224
14920,40674.43889,2,977.77,1,2,4,124
14921,40856.55347,2,1316.07,4,2,4,424
14923,40836.49375,1,749.1,3,0,3,303
14924,40641.39236,1,310.05,1,0,2,102
14929,40854.72292,1,223.88,3,0,1,301
14930,40778.43819,3,2372.86,2,3,5,235
14931,40882.42986,6,1257.68,5,4,4,544
14932,40521.49167,1,363.53,1,0,2,102
14934,40814.40625,3,1888.84,2,3,4,234
14935,40589.61389,1,1784.71,1,0,4,104
14936,40877.62986,9,8117.42,5,5,5,555
14937,40830.52014,4,1617.63,3,3,4,334
14944,40857.38194,13,5842.95,4,5,5,455
14946,40872.56458,1,100.9,4,0,1,401
14947,40814.65833,2,290.82,2,2,2,222
14948,40863.71944,7,1066.57,4,4,4,444
14950,40878.40417,2,361.25,5,2,2,522
14951,40807.63542,1,311.69,2,0,2,202
14952,40840.57639,15,7942.79,3,5,5,355
14953,40861.62431,1,285.67,4,0,2,402
14954,40874.60417,1,294.85,4,0,2,402
14957,40633.74931,1,58.49,1,0,1,101
14958,40739.59722,3,483.73,2,3,3,233
14959,40827.68611,5,684.97,3,4,3,343
14960,40878.5375,2,226.31,5,2,1,521
14961,40876.40417,12,7006.58,5,5,5,555
14962,40616.40417,1,126.7,1,0,1,101
14963,40877.51111,5,1481.7,5,4,4,544
14964,40639.59236,1,206.21,1,0,1,101
14965,40790.55556,2,599,2,2,3,223
14966,40872.51389,1,192.38,4,0,1,401
14967,40837.4625,1,463.8,3,0,2,302
14968,40856.58194,1,147.59,4,0,1,401
14970,40818.57222,4,1592.06,3,3,4,334
14971,40851.71319,3,1097.98,3,3,4,334
14972,40758.62083,1,114.77,2,0,1,201
14973,40779.66042,3,1314.45,2,3,4,234
14974,40849.54236,1,89.94,3,0,1,301
14975,40829.58889,1,279.94,3,0,2,302
14976,40829.69236,8,790.86,3,5,3,353
14978,40814.54653,5,1921.37,2,4,4,244
14981,40640.57292,1,102.12,1,0,1,101
14984,40867.60278,2,206.12,4,2,1,421
14985,40688.60347,2,292.01,1,2,2,122
14987,40871.41597,2,326.4,4,2,2,422
14988,40675.50347,1,334.54,1,0,2,102
14995,40848.48542,2,231.98,3,2,1,321
14997,40840.56111,4,540.98,3,3,3,333
14998,40716.72917,2,414.87,2,2,2,222
15000,40839.4875,1,501.77,3,0,3,303
15002,40771.44722,4,1641.76,2,3,4,234
15004,40739.58681,1,1220.77,2,0,4,204
15005,40871.51736,36,6179.6,4,5,5,455
15006,40835.63056,1,502.09,3,0,3,303
15007,40727.66667,1,156.91,2,0,1,201
15009,40874.56597,3,1267.53,4,3,4,434
15010,40851.52917,1,308.94,3,0,2,302
15012,40833.51528,2,420.54,3,2,2,322
15014,40843.83819,2,257.67,3,2,2,322
15016,40714.50417,1,170.04,2,0,1,201
15017,40853.43958,1,125.58,3,0,1,301
15018,40848.53264,4,456.26,3,3,2,332
15019,40620.52431,1,252.81,1,0,2,102
15021,40878.49514,13,1846.18,5,5,4,554
15022,40875.52431,4,852.39,4,3,3,433
15023,40883.72431,12,6687.11,5,5,5,555
15024,40877.50417,10,1643.93,5,5,4,554
15025,40853.63889,1,361.96,3,0,2,302
15026,40806.57778,3,469,2,3,2,232
15027,40856.42778,6,1051.95,4,4,4,444
15028,40878.5875,4,627.13,5,3,3,533
15030,40815.45139,2,518.28,2,2,3,223
15031,40882.59653,4,653.19,5,3,3,533
15032,40630.64583,5,4959.1,1,4,5,145
15033,40882.52778,11,2543.26,5,5,5,555
15034,40871.50764,11,4253.21,4,5,5,455
15035,40797.46389,1,252.73,2,0,2,202
15036,40814.65417,3,432.35,2,3,2,232
15038,40843.6125,7,645.84,3,4,3,343
15039,40877.47986,52,19672.64,5,5,5,555
15041,40716.67778,1,179.93,2,0,1,201
15042,40687.68403,1,135.93,1,0,1,101
15043,40855.60139,1,537,4,0,3,403
15044,40867.55556,22,7563.88,4,5,5,455
15045,40735.48125,3,735.66,2,3,3,233
15046,40877.65972,16,4940.66,5,5,5,555
15047,40617.45069,1,343.62,1,0,2,102
15048,40821.62153,5,377.52,3,4,2,342
15049,40613.50903,1,121.17,1,0,1,101
15050,40861.67847,5,1727.17,4,4,4,444
15051,40863.65139,3,1383.36,4,3,4,434
15052,40567.66111,1,207.73,1,0,1,101
15053,40882.50556,3,693.95,5,3,3,533
15054,40874.62639,2,302.48,4,2,2,422
15057,40611.63681,2,1489.5,1,2,4,124
15058,40861.62292,11,2102.54,4,5,5,455
15059,40846.48264,11,1325.82,3,5,4,354
15060,40878.57431,4,294.25,5,3,2,532
15061,40883.50417,52,54288.74,5,5,5,555
15062,40815.70208,4,987.86,2,3,4,234
15063,40673.55903,1,370.8,1,0,2,102
15065,40849.40625,6,3135.98,3,4,5,345
15066,40855.41389,2,780.59,3,2,3,323
15067,40808.55556,3,1744.76,2,3,4,234
15068,40840.61597,2,553.36,3,2,3,323
15069,40707.59444,1,1109.53,1,0,4,104
15070,40514.47431,1,106.2,1,0,1,101
15071,40793.48819,2,982.07,2,2,4,224
15073,40877.44722,4,710.43,5,3,3,533
15074,40781.61458,1,748.87,2,0,3,203
15075,40809.51875,1,773.03,2,0,3,203
15076,40714.34931,1,880.85,2,0,3,203
15078,40879.65347,36,9662.35,5,5,5,555
15079,40674.53125,5,893.66,1,4,3,143
15081,40864.71389,6,487.35,4,4,3,443
15083,40630.5125,1,88.2,1,0,1,101
15087,40605.44028,1,306.94,1,0,2,102
15088,40865.55139,3,1140.27,4,3,4,434
15089,40876.68819,6,2420.84,5,4,5,545
15090,40578.58542,1,381.32,1,0,2,102
15091,40833.44931,2,476.96,3,2,3,323
15092,40671.59028,2,457.81,1,2,2,122
15093,40868.54792,9,4410.14,4,5,5,455
15095,40783.50069,5,1364.7,2,4,4,244
15096,40844.43542,1,219.39,3,0,1,301
15097,40882.58542,1,248.08,5,0,2,502
15098,40704.65208,5,39916.5,1,4,5,145
15099,40802.55069,1,410.48,2,0,2,202
15100,40556.71458,6,635.1,1,4,3,143
15101,40878.42917,3,310.03,5,3,2,532
15103,40855.62014,2,703.36,4,2,3,423
15104,40720.48264,3,968.64,2,3,4,234
15105,40868.70417,7,2298.93,4,4,5,445
15106,40869.38611,7,1407.73,4,4,4,444
15107,40575.61528,8,298.66,1,5,2,152
15108,40745.43333,5,1291.75,2,4,4,244
15109,40646.41181,2,463.75,1,2,2,122
15110,40863.46944,7,973.2,4,4,4,444
15111,40857.70694,3,1567.48,4,3,4,434
15113,40877.34931,4,3439.41,5,3,5,535
15114,40856.62847,10,2760.56,4,5,5,455
15115,40868.62431,1,340.11,4,0,2,402
15116,40869.51736,4,1352.75,4,3,4,434
15117,40872.34167,6,1550.13,4,4,4,444
15118,40752.62083,1,244.8,2,0,2,202
15119,40641.38056,1,266.4,1,0,2,102
15120,40757.42014,2,358.82,2,2,2,222
15121,40836.61875,2,457.72,3,2,2,322
15122,40801.68542,6,1612.13,2,4,4,244
15123,40879.55,2,2199.31,5,2,5,525
15124,40864.42292,2,184.19,4,2,1,421
15125,40861.58125,23,11296.05,4,5,5,455
15127,40821.4375,1,406.53,3,0,2,302
15128,40826.57917,8,1419.54,3,5,4,354
15129,40836.61111,10,3447.4,3,5,5,355
15130,40717.42708,1,330.11,2,0,2,202
15132,40868.71528,5,977.93,4,4,4,444
15133,40759.44722,3,982.42,2,3,4,234
15134,40872.37153,8,1387.99,4,5,4,454
15135,40653.66528,2,127.15,1,2,1,121
15136,40884.51806,4,1282.45,5,3,4,534
15139,40647.48542,2,178.96,1,2,1,121
15140,40834.58819,8,2350,3,5,5,355
15142,40840.53542,1,498.74,3,0,3,303
15143,40661.50208,1,259.45,1,0,2,102
15144,40878.63333,18,6530.04,5,5,5,555
15145,40882.72292,4,1194.73,5,3,4,534
15146,40722.50625,3,1313.66,2,3,4,234
15147,40668.47222,2,608.65,1,2,3,123
15148,40876.34792,1,301.29,5,0,2,502
15149,40753.45694,1,520.8,2,0,3,203
15150,40869.53611,11,5289.03,4,5,5,455
15152,40877.52222,16,4684.24,5,5,5,555
15153,40855.71458,1,329.25,4,0,2,402
15154,40812.69653,2,240.27,2,2,2,222
15156,40885.76528,3,966.53,5,3,4,534
15157,40883.47778,5,1869.5,5,4,4,544
15158,40841.57847,1,401.4,3,0,2,302
15159,40885.50347,34,18573.68,5,5,5,555
15160,40529.59375,1,158.16,1,0,1,101
15163,40868.54861,2,304.47,4,2,2,422
15164,40818.50347,3,838.1,3,3,3,333
15165,40513.58542,1,487.75,1,0,3,103
15167,40566.52847,1,158.8,1,0,1,101
15168,40861.47639,1,106.56,4,0,1,401
15171,40562.52708,2,1034.5,1,2,4,124
15172,40878.49375,5,1624.05,5,4,4,544
15174,40564.37917,1,135.75,1,0,1,101
15175,40815.47986,1,224.14,2,0,1,201
15178,40626.63333,1,40.5,1,0,1,101
15179,40868.53681,7,2186.2,4,4,5,445
15180,40519.62292,1,87.5,1,0,1,101
15181,40820.58194,5,680.28,3,4,3,343
15182,40732.56736,2,622.85,2,2,3,223
15184,40857.57014,2,402.2,4,2,2,422
15185,40816.5875,1,310.62,3,0,2,302
15186,40872.62361,2,411.41,4,2,2,422
15187,40885.49722,18,4670.08,5,5,5,555
15189,40885.55694,53,15802.14,5,5,5,555
15192,40767.48681,3,1044.32,2,3,4,234
15193,40826.34931,1,499.32,3,0,3,303
15194,40883.63194,22,7521.17,5,5,5,555
15195,40884.51389,1,3861,5,0,5,505
15197,40878.34306,5,656.44,5,4,3,543
15198,40794.6125,2,193.64,2,2,1,221
15199,40827.63333,4,1268.7,3,3,4,334
15201,40808.41181,11,927.84,2,5,4,254
15203,40861.34444,6,1832.84,4,4,4,444
15204,40529.57569,1,316.58,1,0,2,102
15205,40801.81667,3,648.83,2,3,3,233
15206,40876.57014,4,420.3,5,3,2,532
15208,40885.725,6,867.62,5,4,3,543
15210,40661.67431,1,331.18,1,0,2,102
15211,40826.56319,2,894.41,3,2,3,323
15212,40647.55,2,88.95,1,2,1,121
15213,40568.51736,3,325.05,1,3,2,132
15214,40885.50486,8,1666.48,5,5,4,554
15215,40842.51944,6,615.99,3,4,3,343
15216,40799.48681,1,96.6,2,0,1,201
15218,40876.49167,11,5756.89,5,5,5,555
15219,40710.70625,1,305.75,2,0,2,202
15220,40835.52708,7,1773.92,3,4,4,344
15221,40520.54722,2,131.1,1,2,1,121
15222,40568.33542,1,585,1,0,3,103
15223,40661.47986,3,571.9,1,3,3,133
15224,40528.62639,3,310.48,1,3,2,132
15225,40652.61875,1,409.4,1,0,2,102
15226,40576.48681,1,154.41,1,0,1,101
15227,40850.49931,5,1219.4,3,4,4,344
15228,40820.58056,5,3376.96,3,4,5,345
15230,40647.61042,2,429.6,1,2,2,122
15232,40773.68542,2,612.06,2,2,3,223
15234,40610.37014,1,197,1,0,1,101
15235,40669.40556,11,2247.51,1,5,5,155
15236,40588.45278,1,321.05,1,0,2,102
15237,40885.40694,4,1412.32,5,3,4,534
15238,40857.60278,5,1056.54,4,4,4,444
15239,40876.59306,3,764.34,5,3,3,533
15240,40842.40972,7,1685.57,3,4,4,344
15241,40820.37847,9,1738.59,3,5,4,354
15243,40812.59167,1,316.68,2,0,2,202
15244,40821.55486,2,631.57,3,2,3,323
15245,40752.78889,3,2515.84,2,3,5,235
15246,40648.61458,2,514.15,1,2,3,123
15247,40764.53611,1,356,2,0,2,202
15249,40855.48958,15,6657.36,3,5,5,355
15251,40877.62639,15,10327.11,5,5,5,555
15252,40850.5625,2,740.78,3,2,3,323
15253,40870.68194,5,915.3,4,4,4,444
15254,40759.62778,1,300.36,2,0,2,202
15255,40820.52986,1,890.85,3,0,3,303
15256,40738.49097,1,98.45,2,0,1,201
15257,40605.58125,2,317.15,1,2,2,122
15258,40718.52083,2,623.16,2,2,3,223
15260,40786.57986,7,1810.77,2,4,4,244
15261,40751.63889,1,254.82,2,0,2,202
15262,40563.51111,1,178.95,1,0,1,101
15263,40780.43472,1,156.51,2,0,1,201
15264,40822.57569,1,393.74,3,0,2,302
15265,40735.61528,2,1506.12,2,2,4,224
15266,40548.56944,1,119.3,1,0,1,101
15267,40864.66597,5,1717.36,4,4,4,444
15269,40863.39722,1,408.8,4,0,2,402
15270,40871.39167,9,2298.2,4,5,5,455
15271,40879.59097,16,2472.09,5,5,5,555
15272,40829.54097,2,721.94,3,2,3,323
15274,40882.70625,2,716.57,5,2,3,523
15275,40855.74583,2,614.23,4,2,3,423
15276,40820.69375,1,135.31,3,0,1,301
15277,40840.42222,1,260.94,3,0,2,302
15279,40532.45,2,277.41,1,2,2,122
15280,40714.71806,1,113.12,2,0,1,201
15281,40828.38194,12,2239.95,3,5,5,355
15286,40837.46389,1,240.55,3,0,2,302
15287,40864.64861,3,485.24,4,3,3,433
15288,40843.70694,5,2306.52,3,4,5,345
15289,40857.57569,4,935.1,4,3,4,434
15290,40882.48542,21,7848.77,5,5,5,555
15291,40861.45972,20,4596.51,4,5,5,455
15292,40685.625,1,178.39,1,0,1,101
15296,40842.68958,10,3610.31,3,5,5,355
15297,40876.68889,4,635.04,5,3,3,533
15298,40884.72014,14,4764.1,5,5,5,555
15299,40819.59653,11,4435.09,3,5,5,355
15300,40822.71389,1,496.44,3,0,3,303
15301,40836.41458,14,5043.12,3,5,5,355
15303,40596.58264,1,574.02,1,0,3,103
15304,40826.43264,10,680.3,3,5,3,353
15306,40822.53889,3,1174.35,3,3,4,334
15307,40791.48472,1,205.3,2,0,1,201
15308,40616.51667,2,302.27,1,2,2,122
15311,40886.5,118,59614.09,5,5,5,555
15312,40811.54861,5,921.1,2,4,4,244
15313,40776.66806,1,52,2,0,1,201
15314,40687.61042,1,327.97,1,0,2,102
15315,40822.53542,3,551.54,3,3,3,333
15316,40560.48194,1,165,1,0,1,101
15318,40883.47917,1,312.62,5,0,2,502
15319,40603.53333,1,204.5,1,0,1,101
15320,40842.56042,1,267.13,3,0,2,302
15321,40837.58194,4,2663.48,3,3,5,335
15322,40822.85972,2,632.97,3,2,3,323
15325,40783.49653,1,162.29,2,0,1,201
15326,40553.48472,1,311.71,1,0,2,102
15327,40834.49653,1,208.75,3,0,1,301
15329,40851.53889,5,1022.5,3,4,4,344
15330,40854.74306,2,817.92,3,2,3,323
15332,40520.61319,4,1661.06,1,3,4,134
15333,40678.56042,1,1028.56,1,0,4,104
15334,40730.47361,3,350.82,2,3,2,232
15335,40833.53472,1,173.97,3,0,1,301
15339,40820.53542,3,557.57,3,3,3,333
15341,40806.40278,1,2020.52,2,0,4,204
15342,40770.68056,2,391.76,2,2,2,222
15343,40799.57986,1,364.5,2,0,2,202
15344,40886.44792,5,476.58,5,4,3,543
15345,40851.55833,2,367.69,3,2,2,322
15346,40554.47083,1,252.42,1,0,2,102
15347,40520.64236,1,201.6,1,0,1,101
15348,40814.55347,1,158.04,2,0,1,201
15349,40728.67083,2,463.91,2,2,2,222
15350,40513.56458,1,115.65,1,0,1,101
15351,40874.53611,10,1854.03,4,5,4,454
15353,40632.51042,2,770.12,1,2,3,123
15355,40857.57222,2,277.05,4,2,2,422
15356,40855.54931,10,2718.03,4,5,5,455
15358,40882.37778,28,8235.65,5,5,5,555
15360,40847.39931,1,427.93,3,0,2,302
15361,40525.41111,1,418.92,1,0,2,102
15363,40645.65833,2,318.05,1,2,2,122
15364,40791.40694,2,913.19,2,2,3,223
15365,40861.35347,9,1486.45,4,5,4,454
15366,40811.62569,2,602.51,2,2,3,223
15367,40829.59236,5,1867.69,3,4,4,344
15368,40865.6125,1,446.94,4,0,2,402
15369,40742.63264,1,-1592.49,2,0,0,200
15370,40846.45694,8,2360.55,3,5,5,355
15372,40749.69375,1,2007.4,2,0,4,204
15373,40878.62847,13,2255.11,5,5,5,555
15374,40758.41597,1,168,2,0,1,201
15376,40846.62778,3,1221.56,3,3,4,334
15379,40717.55069,8,3631.89,2,5,5,255
15380,40878.50903,6,1682.36,5,4,4,544
15381,40673.49653,2,596.85,1,2,3,123
15382,40872.45694,8,5927.86,4,5,5,455
15384,40717.45625,3,635.76,2,3,3,233
15385,40846.63264,1,316.88,3,0,2,302
15386,40700.57431,1,394.14,1,0,2,102
15388,40616.57847,1,140.54,1,0,1,101
15389,40714.67917,1,500,2,0,3,203
15392,40882.45903,5,1515.73,5,4,4,544
15393,40870.7,2,231.86,4,2,1,421
15394,40877.49236,4,2183.54,5,3,5,535
15395,40561.52778,1,107.45,1,0,1,101
15396,40774.45556,1,288.18,2,0,2,202
15397,40597.39236,1,94,1,0,1,101
15398,40870.69931,3,1339.63,4,3,4,434
15399,40885.54444,3,815.77,5,3,3,533
15400,40794.58125,6,666.7,2,4,3,243
15402,40738.51181,2,626.77,2,2,3,223
15405,40697.61389,1,349.1,1,0,2,102
15406,40868.67639,5,426.61,4,4,2,442
15407,40853.49653,4,1046.74,3,3,4,334
15408,40622.62639,1,267.18,1,0,2,102
15410,40802.61597,9,3450.84,2,5,5,255
15411,40860.63819,5,1336.43,4,4,4,444
15412,40715.64167,1,190.53,2,0,1,201
15414,40877.40972,3,774.9,5,3,3,533
15415,40573.59236,1,559.61,1,0,3,103
15416,40822.40139,5,3974.37,3,4,5,345
15417,40801.64306,1,508.8,2,0,3,203
15419,40862.39097,1,135.86,4,0,1,401
15421,40828.38889,4,950.36,3,3,4,334
15422,40563.67847,2,97.7,1,2,1,121
15423,40848.58403,1,43.5,3,0,1,301
15424,40632.54306,2,383.34,1,2,2,122
15426,40867.65,7,1386.58,4,4,4,444
15427,40853.60347,3,1435.58,3,3,4,334
15428,40871.70417,1,93.78,4,0,1,401
15429,40860.51944,3,364.9,4,3,2,432
15432,40863.6875,1,171.19,4,0,1,401
15433,40807.68333,3,417.87,2,3,2,232
15434,40878.56458,6,1017.48,5,4,4,544
15435,40864.69375,1,149.29,4,0,1,401
15436,40874.67014,3,1068.59,4,3,4,434
15437,40624.54931,1,200.16,1,0,1,101
15438,40755.59653,1,156.58,2,0,1,201
15440,40832.51111,3,383.68,3,3,2,332
15442,40638.51667,1,594,1,0,3,103
15443,40885.44444,8,3195.14,5,5,5,555
15444,40877.73403,2,1413.16,5,2,4,524
15445,40622.62917,1,113.5,1,0,1,101
15447,40556.47639,1,155.17,1,0,1,101
15448,40574.44583,1,494.64,1,0,3,103
15449,40860.62639,5,971.22,4,4,4,444
15450,40856.71597,1,429.84,4,0,2,402
15452,40857.50903,3,528.48,4,3,3,433
15453,40885.45764,7,1380.62,5,4,4,544
15454,40524.59792,1,179.1,1,0,1,101
15456,40603.57708,3,434.59,1,3,2,132
15457,40624.64653,1,237.07,1,0,1,101
15458,40861.54722,1,161.64,4,0,1,401
15460,40532.67222,1,214.26,1,0,1,101
15462,40792.54931,3,234.6,2,3,1,231
15463,40857.53958,1,126.14,4,0,1,401
15464,40548.66389,1,1044.65,1,0,4,104
15465,40867.42431,23,6945.02,4,5,5,455
15466,40801.58889,1,334.53,2,0,2,202
15467,40877.59514,4,524.88,5,3,3,533
15468,40851.54931,5,438.46,3,4,2,342
15469,40843.80278,4,504.5,3,3,3,333
15471,40884.59167,1,454.48,5,0,2,502
15472,40773.63681,1,371.56,2,0,2,202
15473,40872.63542,10,1771.2,4,5,4,454
15475,40809.63889,1,454.11,2,0,2,202
15478,40846.59653,2,1399.92,3,2,4,324
15480,40770.60556,1,905.5,2,0,3,203
15482,40871.44861,16,8486.52,4,5,5,455
15483,40725.54653,4,225.26,2,3,1,231
15484,40885.62708,5,3563.11,5,4,5,545
15485,40856.60486,3,2569.54,4,3,5,435
15488,40794.42431,1,91.32,2,0,1,201
15489,40864.37014,4,1090.03,4,3,4,434
15491,40791.66389,7,3090.85,2,4,5,245
15492,40858.62014,2,659.46,4,2,3,423
15493,40854.50278,7,1918.86,3,4,4,344
15494,40865.61875,2,1280.58,4,2,4,424
15497,40869.49375,3,1259.7,4,3,4,434
15498,40886.43611,35,12677.46,5,5,5,555
15500,40878.57431,4,1131.56,5,3,4,534
15502,40871.53333,21,5761.46,4,5,5,455
15503,40524.45625,1,141.04,1,0,1,101
15504,40805.57292,1,52.83,2,0,1,201
15505,40834.33056,7,3497.14,3,4,5,345
15506,40864.50764,3,983.62,4,3,4,434
15507,40715.47153,1,475.86,2,0,3,203
15508,40697.65486,6,1000.27,1,4,4,144
15510,40556.50694,1,250,1,0,2,102
15511,40875.40486,5,900.53,4,4,3,443
15512,40731.43056,2,121,2,2,1,221
15513,40855.68125,22,14530.16,4,5,5,455
15514,40874.61111,12,3087.45,4,5,5,455
15516,40842.45208,3,62.43,3,3,1,331
15517,40653.58472,1,267.03,1,0,2,102
15518,40822.54514,13,1890.99,3,5,4,354
15520,40885.45694,1,343.5,5,0,2,502
15521,40850.57778,11,2714.65,3,5,5,355
15522,40854.47639,2,398.84,3,2,2,322
15523,40802.68681,1,412.01,2,0,2,202
15524,40862.50625,1,440,4,0,2,402
15525,40884.65208,4,719.47,5,3,3,533
15526,40853.62778,2,148.44,3,2,1,321
15527,40868.51181,10,2347.57,4,5,5,455
15528,40632.67639,1,229.33,1,0,1,101
15529,40864.47847,12,3958.99,4,5,5,455
15530,40865.51736,4,1497.31,4,3,4,434
15531,40878.77986,2,1980.34,5,2,4,524
15532,40861.61875,6,1500.88,4,4,4,444
15533,40867.64931,5,748.06,4,4,3,443
15535,40713.66806,7,477.4,2,4,3,243
15537,40723.54861,1,110.92,2,0,1,201
15539,40879.56667,1,538.46,5,0,3,503
15540,40875.57708,1,213.3,5,0,1,501
15541,40772.62361,1,85.13,2,0,1,201
15543,40598.64306,1,127.86,1,0,1,101
15544,40878.38611,11,3542.51,5,5,5,555
15545,40832.55833,2,292.72,3,2,2,322
15547,40879.53611,14,4927.59,5,5,5,555
15549,40809.68194,4,1643.96,2,3,4,234
15550,40882.65139,4,575.63,5,3,3,533
15551,40850.52569,1,436.06,3,0,2,302
15552,40669.61597,1,90.12,1,0,1,101
15553,40826.58472,1,437.23,3,0,2,302
15554,40609.375,1,217.2,1,0,1,101
15555,40874.67986,20,4747.89,4,5,5,455
15556,40862.67222,1,279.77,4,0,2,402
15557,40858.53194,1,468.91,4,0,2,402
15561,40875.46319,5,722.74,4,4,3,443
15562,40535.41319,1,134.55,1,0,1,101
15563,40878.4,7,1349.69,5,4,4,544
15565,40836.60625,2,173.16,3,2,1,321
15567,40868.45,1,186.01,4,0,1,401
15568,40884.47708,3,758.29,5,3,3,533
15569,40783.42708,5,1375.71,2,4,4,244
15570,40879.61597,13,4110.27,5,5,5,555
