CustomerID,Days_From_Last,Num_orders,Ln_Num_Orders,Total_Revenue,R,F,M,RFM,Segment
16780,101,2,1.098612289,326.54,2,2,2,222,Lost
16781,373,1,0.693147181,222.15,1,1,2,112,Lost
16782,11,13,2.63905733,1764.3,4,4,4,444,Champions
16784,20,1,0.693147181,77.6,3,1,1,311,Need Attention
16788,124,2,1.098612289,257.39,2,2,2,222,Lost
16789,9,1,0.693147181,65,4,1,1,411,New Customers
16790,4,6,1.945910149,801.12,4,4,3,443,Loyalist
16791,30,6,1.945910149,1112.28,3,4,3,343,Loyalist
16792,283,1,0.693147181,85.18,1,1,1,111,Lost
16793,58,1,0.693147181,221.16,2,1,2,212,Lost
16794,2,9,2.302585093,805.89,4,4,3,443,Loyalist
16795,366,1,0.693147181,308.95,1,1,2,112,Lost
16796,90,1,0.693147181,199.44,2,1,1,211,Lost
16800,12,1,0.693147181,590.68,4,1,3,413,New Customers
16801,164,4,1.609437912,938.43,1,3,3,133,At-Risk High Value
16803,66,1,0.693147181,200.97,2,1,1,211,Lost
16804,24,2,1.098612289,334.26,3,2,2,322,Need Attention
16805,174,2,1.098612289,306.84,1,2,2,122,Lost
16806,104,4,1.609437912,642.93,2,3,3,233,At-Risk High Value
16807,143,3,1.386294361,493.13,1,3,3,133,At-Risk High Value
16808,100,2,1.098612289,222.66,2,2,2,222,Lost
16809,24,5,1.791759469,314.87,3,4,2,342,Loyalist
16810,193,1,0.693147181,253.09,1,1,2,112,Lost
16811,5,2,1.098612289,417.41,4,2,2,422,Promising
16812,361,1,0.693147181,401.05,1,1,2,112,Lost
16813,9,10,2.397895273,980.69,4,4,3,443,Loyalist
16814,15,21,3.091042453,5097.65,4,4,4,444,Champions
16816,104,4,1.609437912,334.56,2,3,2,232,Lost
16817,3,9,2.302585093,1389.93,4,4,4,444,Champions
16818,11,11,2.48490665,2358.22,4,4,4,444,Champions
16820,96,1,0.693147181,353.91,2,1,2,212,Lost
16823,228,1,0.693147181,235.98,1,1,2,112,Lost
16824,16,2,1.098612289,324.59,4,2,2,422,Promising
16825,39,2,1.098612289,547.18,3,2,3,323,Potential Loyalist
16826,52,1,0.693147181,173.85,2,1,1,211,Lost
16828,94,2,1.098612289,115.9,2,2,1,221,Lost
16829,157,1,0.693147181,167.52,1,1,1,111,Lost
16830,39,1,0.693147181,222.81,3,1,2,312,Need Attention
16832,185,3,1.386294361,173.35,1,3,1,131,Lost
16833,2,3,1.386294361,837.93,4,3,3,433,Promising
16834,228,1,0.693147181,184.22,1,1,1,111,Lost
16835,129,2,1.098612289,102.55,2,2,1,221,Lost
16836,40,2,1.098612289,251.87,3,2,2,322,Need Attention
16837,32,9,2.302585093,2218.82,3,4,4,344,Loyalist
16838,198,2,1.098612289,526,1,2,3,123,At-Risk High Value
16839,9,32,3.496507561,15461.79,4,4,4,444,Champions
16841,37,6,1.945910149,1285.12,3,4,4,344,Loyalist
16842,101,3,1.386294361,759.95,2,3,3,233,At-Risk High Value
16843,43,12,2.564949357,6012.76,3,4,4,344,Loyalist
16846,51,1,0.693147181,114.36,3,1,1,311,Need Attention
16847,44,1,0.693147181,148.44,3,1,1,311,Need Attention
16848,53,1,0.693147181,235.42,2,1,2,212,Lost
16849,187,1,0.693147181,104.67,1,1,1,111,Lost
16850,334,1,0.693147181,256.93,1,1,2,112,Lost
16851,5,3,1.386294361,308.79,4,3,2,432,Potential Loyalist
16852,11,2,1.098612289,144.91,4,2,1,421,Promising
16855,24,2,1.098612289,253.4,3,2,2,322,Need Attention
16856,15,1,0.693147181,17.7,4,1,1,411,New Customers
16858,369,1,0.693147181,362.19,1,1,2,112,Lost
16859,145,2,1.098612289,430.99,1,2,2,122,Lost
16861,60,2,1.098612289,117.36,2,2,1,221,Lost
16863,32,2,1.098612289,354.6,3,2,2,322,Need Attention
16866,141,3,1.386294361,177.89,2,3,1,231,Lost
16869,23,4,1.609437912,689.02,3,3,3,333,Potential Loyalist
16871,23,5,1.791759469,1691.26,3,4,4,344,Loyalist
16872,78,3,1.386294361,680.02,2,3,3,233,At-Risk High Value
16873,5,6,1.945910149,4774.7,4,4,4,444,Champions
16875,68,4,1.609437912,1185.84,2,3,4,234,At-Risk High Value
16877,13,6,1.945910149,645.25,4,4,3,443,Loyalist
16878,85,1,0.693147181,13.3,2,1,1,211,Lost
16880,31,6,1.945910149,1140.88,3,4,3,343,Loyalist
16881,67,1,0.693147181,432,2,1,2,212,Lost
16882,67,3,1.386294361,498.3,2,3,3,233,At-Risk High Value
16883,188,2,1.098612289,229.93,1,2,2,122,Lost
16884,38,1,0.693147181,317.04,3,1,2,312,Need Attention
16885,16,3,1.386294361,330.49,4,3,2,432,Potential Loyalist
16887,36,1,0.693147181,139.05,3,1,1,311,Need Attention
16889,195,3,1.386294361,960.52,1,3,3,133,At-Risk High Value
16891,2,5,1.791759469,489.73,4,4,3,443,Loyalist
16892,2,4,1.609437912,422.07,4,3,2,432,Potential Loyalist
16893,367,1,0.693147181,84.06,1,1,1,111,Lost
16895,65,1,0.693147181,141.88,2,1,1,211,Lost
16897,300,2,1.098612289,166.93,1,2,1,121,Lost
16898,27,3,1.386294361,367.55,3,3,2,332,Potential Loyalist
16899,8,6,1.945910149,852.22,4,4,3,443,Loyalist
16900,17,3,1.386294361,510.93,4,3,3,433,Promising
16902,117,1,0.693147181,1350.18,2,1,4,214,At-Risk High Value
16903,30,1,0.693147181,293.1,3,1,2,312,Need Attention
16904,5,15,2.772588722,2388.81,4,4,4,444,Champions
16905,6,6,1.945910149,2526.36,4,4,4,444,Champions
16906,82,4,1.609437912,471.12,2,3,2,232,Lost
16907,30,5,1.791759469,727.47,3,4,3,343,Loyalist
16909,73,1,0.693147181,237.36,2,1,2,212,Lost
16910,5,8,2.197224577,799.72,4,4,3,443,Loyalist
16912,29,6,1.945910149,1805.18,3,4,4,344,Loyalist
16913,291,1,0.693147181,110.94,1,1,1,111,Lost
16914,37,1,0.693147181,147.87,3,1,1,311,Need Attention
16915,10,6,1.945910149,518.83,4,4,3,443,Loyalist
16916,24,2,1.098612289,367.05,3,2,2,322,Need Attention
16917,277,1,0.693147181,344.72,1,1,2,112,Lost
16918,50,5,1.791759469,822.47,3,4,3,343,Loyalist
16919,157,11,2.48490665,1767.19,1,4,4,144,At-Risk High Value
16921,62,1,0.693147181,118.58,2,1,1,211,Lost
16923,13,17,2.890371758,5567.5,4,4,4,444,Champions
16924,22,3,1.386294361,611.02,3,3,3,333,Potential Loyalist
16926,372,1,0.693147181,127.7,1,1,1,111,Lost
16927,116,3,1.386294361,543.05,2,3,3,233,At-Risk High Value
16928,81,17,2.890371758,1901.45,2,4,4,244,At-Risk High Value
16929,4,7,2.079441542,830.96,4,4,3,443,Loyalist
16930,27,2,1.098612289,325.52,3,2,2,322,Need Attention
16931,6,20,3.044522438,2856.03,4,4,4,444,Champions
16932,54,1,0.693147181,104.96,2,1,1,211,Lost
16933,2,2,1.098612289,523.04,4,2,3,423,Promising
16934,55,1,0.693147181,639.81,2,1,3,213,At-Risk High Value
16936,26,1,0.693147181,160.94,3,1,1,311,Need Attention
16938,9,4,1.609437912,1751.81,4,3,4,434,Promising
16940,53,3,1.386294361,1667.18,2,3,4,234,At-Risk High Value
16942,13,8,2.197224577,1337.19,4,4,4,444,Champions
16943,212,3,1.386294361,730.03,1,3,3,133,At-Risk High Value
16945,22,13,2.63905733,1812.72,3,4,4,344,Loyalist
16947,236,1,0.693147181,236.64,1,1,2,112,Lost
16948,139,3,1.386294361,318.77,2,3,2,232,Lost
16949,4,6,1.945910149,1133.42,4,4,3,443,Loyalist
16950,57,3,1.386294361,1096.72,2,3,3,233,At-Risk High Value
16951,135,3,1.386294361,594.31,2,3,3,233,At-Risk High Value
16952,110,1,0.693147181,144.91,2,1,1,211,Lost
16953,31,1,0.693147181,20.8,3,1,1,311,Need Attention
16954,1,8,2.197224577,1830.68,4,4,4,444,Champions
16955,185,4,1.609437912,425.41,1,3,2,132,Lost
16956,18,1,0.693147181,259.24,4,1,2,412,New Customers
16957,240,2,1.098612289,316.14,1,2,2,122,Lost
16959,88,1,0.693147181,108.85,2,1,1,211,Lost
16960,39,3,1.386294361,365.1,3,3,2,332,Potential Loyalist
16961,117,1,0.693147181,154.17,2,1,1,211,Lost
16963,188,1,0.693147181,60.15,1,1,1,111,Lost
16965,227,1,0.693147181,167.85,1,1,1,111,Lost
16966,9,7,2.079441542,2154.97,4,4,4,444,Champions
16967,190,1,0.693147181,120.42,1,1,1,111,Lost
16968,5,2,1.098612289,344.57,4,2,2,422,Promising
16969,40,3,1.386294361,410.08,3,3,2,332,Potential Loyalist
16971,39,1,0.693147181,288.42,3,1,2,312,Need Attention
16976,268,1,0.693147181,251.52,1,1,2,112,Lost
16978,78,1,0.693147181,225.44,2,1,2,212,Lost
16979,4,6,1.945910149,1568.02,4,4,4,444,Champions
16980,256,2,1.098612289,759.11,1,2,3,123,At-Risk High Value
16982,61,1,0.693147181,243.38,2,1,2,212,Lost
16983,13,7,2.079441542,1348.01,4,4,4,444,Champions
16984,89,2,1.098612289,2619.16,2,2,4,224,At-Risk High Value
16985,18,7,2.079441542,3081.29,4,4,4,444,Champions
16986,30,2,1.098612289,1873.2,3,2,4,324,Potential Loyalist
16987,4,6,1.945910149,1182.55,4,4,4,444,Champions
16988,6,1,0.693147181,126.12,4,1,1,411,New Customers
16989,8,6,1.945910149,743.25,4,4,3,443,Loyalist
16990,219,1,0.693147181,179,1,1,1,111,Lost
16992,11,5,1.791759469,1057.71,4,4,3,443,Loyalist
16996,31,5,1.791759469,1142.56,3,4,3,343,Loyalist
16997,289,3,1.386294361,292.5,1,3,2,132,Lost
16998,150,3,1.386294361,295,1,3,2,132,Lost
16999,24,2,1.098612289,390.17,3,2,2,322,Need Attention
17001,1,11,2.48490665,2519.72,4,4,4,444,Champions
17002,86,3,1.386294361,1279.13,2,3,4,234,At-Risk High Value
17004,47,2,1.098612289,822.75,3,2,3,323,Potential Loyalist
17006,5,4,1.609437912,702.03,4,3,3,433,Promising
17007,51,5,1.791759469,826.69,3,4,3,343,Loyalist
17010,19,1,0.693147181,162.66,3,1,1,311,Need Attention
17011,31,1,0.693147181,170.7,3,1,1,311,Need Attention
17014,9,3,1.386294361,453.53,4,3,2,432,Potential Loyalist
17015,29,3,1.386294361,799.53,3,3,3,333,Potential Loyalist
17017,3,16,2.833213344,7094.06,4,4,4,444,Champions
17018,41,2,1.098612289,345,3,2,2,322,Need Attention
17019,12,4,1.609437912,816.3,4,3,3,433,Promising
17022,32,1,0.693147181,57.08,3,1,1,311,Need Attention
17024,46,3,1.386294361,95.85,3,3,1,331,Potential Loyalist
17025,61,2,1.098612289,327.77,2,2,2,222,Lost
17026,186,2,1.098612289,144.63,1,2,1,121,Lost
17027,79,5,1.791759469,603.01,2,4,3,243,At-Risk High Value
17029,111,2,1.098612289,716,2,2,3,223,At-Risk High Value
17030,64,1,0.693147181,140.07,2,1,1,211,Lost
17031,12,2,1.098612289,151.95,4,2,1,421,Promising
17033,87,3,1.386294361,865.02,2,3,3,233,At-Risk High Value
17034,17,3,1.386294361,665.84,4,3,3,433,Promising
17035,246,2,1.098612289,315.09,1,2,2,122,Lost
17037,88,1,0.693147181,600.19,2,1,3,213,At-Risk High Value
17038,31,1,0.693147181,58.05,3,1,1,311,Need Attention
17040,138,1,0.693147181,406.53,2,1,2,212,Lost
17041,27,3,1.386294361,766.5,3,3,3,333,Potential Loyalist
17042,3,5,1.791759469,785.93,4,4,3,443,Loyalist
17043,33,4,1.609437912,1137.33,3,3,3,333,Potential Loyalist
17044,26,1,0.693147181,948.48,3,1,3,313,Need Attention
17045,114,3,1.386294361,320.64,2,3,2,232,Lost
17046,158,1,0.693147181,487.12,1,1,3,113,Lost
17047,86,2,1.098612289,740.09,2,2,3,223,At-Risk High Value
17048,118,3,1.386294361,729.55,2,3,3,233,At-Risk High Value
17049,3,8,2.197224577,3238.27,4,4,4,444,Champions
17050,97,6,1.945910149,2242.95,2,4,4,244,At-Risk High Value
17051,195,1,0.693147181,126.64,1,1,1,111,Lost
17052,29,1,0.693147181,274.41,3,1,2,312,Need Attention
17053,131,1,0.693147181,396.48,2,1,2,212,Lost
17054,29,5,1.791759469,937.98,3,4,3,343,Loyalist
17058,82,3,1.386294361,801.69,2,3,3,233,At-Risk High Value
17059,30,5,1.791759469,1833.21,3,4,4,344,Loyalist
17060,267,1,0.693147181,216.54,1,1,2,112,Lost
17061,74,9,2.302585093,4047.63,2,4,4,244,At-Risk High Value
17062,314,4,1.609437912,474.44,1,3,2,132,Lost
17063,22,4,1.609437912,849.43,3,3,3,333,Potential Loyalist
17064,59,3,1.386294361,622.1,2,3,3,233,At-Risk High Value
17068,13,21,3.091042453,2320.68,4,4,4,444,Champions
17069,29,8,2.197224577,1637.55,3,4,4,344,Loyalist
17070,115,1,0.693147181,201.53,2,1,1,211,Lost
17071,29,8,2.197224577,1776.05,3,4,4,344,Loyalist
17073,18,4,1.609437912,914.88,4,3,3,433,Promising
17075,18,4,1.609437912,698.51,4,3,3,433,Promising
17076,37,3,1.386294361,665.88,3,3,3,333,Potential Loyalist
17078,37,1,0.693147181,226.64,3,1,2,312,Need Attention
17079,79,1,0.693147181,59.4,2,1,1,211,Lost
17080,23,2,1.098612289,267.22,3,2,2,322,Need Attention
17081,26,2,1.098612289,193.38,3,2,1,321,Need Attention
17082,34,2,1.098612289,1154.39,3,2,4,324,Potential Loyalist
17083,110,3,1.386294361,907.54,2,3,3,233,At-Risk High Value
17084,36,1,0.693147181,1732.39,3,1,4,314,Promising
17085,124,5,1.791759469,1043.62,2,4,3,243,At-Risk High Value
17086,8,6,1.945910149,1503.78,4,4,4,444,Champions
17088,29,4,1.609437912,1168.74,3,3,4,334,Potential Loyalist
17090,5,7,2.079441542,1483.14,4,4,4,444,Champions
17091,3,7,2.079441542,1503.4,4,4,4,444,Champions
17092,51,4,1.609437912,1448.97,3,3,4,334,Potential Loyalist
17094,323,1,0.693147181,178.5,1,1,1,111,Lost
17095,23,3,1.386294361,710.46,3,3,3,333,Potential Loyalist
17096,16,4,1.609437912,770.53,4,3,3,433,Promising
17097,3,7,2.079441542,673.86,4,4,3,443,Loyalist
17100,19,1,0.693147181,332.27,3,1,2,312,Need Attention
17101,11,4,1.609437912,1270.39,4,3,4,434,Promising
17102,262,1,0.693147181,25.5,1,1,1,111,Lost
17105,160,2,1.098612289,473.58,1,2,2,122,Lost
17107,34,5,1.791759469,4705.4,3,4,4,344,Loyalist
17109,30,4,1.609437912,607.71,3,3,3,333,Potential Loyalist
17110,166,1,0.693147181,127.6,1,1,1,111,Lost
17111,48,1,0.693147181,162,3,1,1,311,Need Attention
17114,6,8,2.197224577,632.03,4,4,3,443,Loyalist
17115,9,3,1.386294361,611,4,3,3,433,Promising
17117,289,1,0.693147181,109.6,1,1,1,111,Lost
17118,318,1,0.693147181,84.96,1,1,1,111,Lost
17119,4,2,1.098612289,446.81,4,2,2,422,Promising
17120,234,1,0.693147181,136.31,1,1,1,111,Lost
17122,120,1,0.693147181,81.02,2,1,1,211,Lost
17123,162,1,0.693147181,260.1,1,1,2,112,Lost
17124,186,1,0.693147181,254.59,1,1,2,112,Lost
17125,51,1,0.693147181,186,3,1,1,311,Need Attention
17126,153,3,1.386294361,666.66,1,3,3,133,At-Risk High Value
17128,335,1,0.693147181,112.19,1,1,1,111,Lost
17131,6,4,1.609437912,2039.89,4,3,4,434,Promising
17133,16,6,1.945910149,4405.04,4,4,4,444,Champions
17134,107,2,1.098612289,330.25,2,2,2,222,Lost
17135,17,5,1.791759469,936.3,4,4,3,443,Loyalist
17138,276,1,0.693147181,258.75,1,1,2,112,Lost
17139,16,9,2.302585093,4528.8,4,4,4,444,Champions
17140,248,1,0.693147181,452.54,1,1,2,112,Lost
17142,240,1,0.693147181,470.7,1,1,2,112,Lost
17144,2,2,1.098612289,704.28,4,2,3,423,Promising
17146,106,3,1.386294361,589.43,2,3,3,233,At-Risk High Value
17147,23,4,1.609437912,1293.09,3,3,4,334,Potential Loyalist
17148,52,1,0.693147181,99.88,2,1,1,211,Lost
17152,195,2,1.098612289,960.25,1,2,3,123,At-Risk High Value
17153,25,1,0.693147181,119.38,3,1,1,311,Need Attention
17154,76,1,0.693147181,222.3,2,1,2,212,Lost
17155,18,2,1.098612289,207.09,4,2,1,421,Promising
17157,8,2,1.098612289,294.1,4,2,2,422,Promising
17158,33,3,1.386294361,704.65,3,3,3,333,Potential Loyalist
17159,22,3,1.386294361,907.36,3,3,3,333,Potential Loyalist
17160,32,6,1.945910149,1139.55,3,4,3,343,Loyalist
17162,29,6,1.945910149,1126.14,3,4,3,343,Loyalist
17163,22,2,1.098612289,293.1,3,2,2,322,Need Attention
17164,33,5,1.791759469,1424.13,3,4,4,344,Loyalist
17165,285,1,0.693147181,95.98,1,1,1,111,Lost
17166,39,2,1.098612289,152.82,3,2,1,321,Need Attention
17169,58,2,1.098612289,419.79,2,2,2,222,Lost
17171,290,1,0.693147181,189.39,1,1,1,111,Lost
17172,79,1,0.693147181,204.24,2,1,1,211,Lost
17173,6,7,2.079441542,2602.24,4,4,4,444,Champions
17174,218,1,0.693147181,40.4,1,1,1,111,Lost
17175,45,4,1.609437912,969.99,3,3,3,333,Potential Loyalist
17176,202,1,0.693147181,258.13,1,1,2,112,Lost
17179,179,3,1.386294361,529.47,1,3,3,133,At-Risk High Value
17180,57,3,1.386294361,497.73,2,3,3,233,At-Risk High Value
17181,58,2,1.098612289,211.57,2,2,1,221,Lost
17183,8,6,1.945910149,2854.93,4,4,4,444,Champions
17186,47,2,1.098612289,144,3,2,1,321,Need Attention
17187,227,1,0.693147181,184.05,1,1,1,111,Lost
17188,12,6,1.945910149,2038.31,4,4,4,444,Champions
17189,107,2,1.098612289,331.67,2,2,2,222,Lost
17190,59,2,1.098612289,439.13,2,2,2,222,Lost
17191,29,5,1.791759469,1718.87,3,4,4,344,Loyalist
17193,36,5,1.791759469,1170.1,3,4,4,344,Loyalist
17194,274,2,1.098612289,238.56,1,2,2,122,Lost
17197,30,1,0.693147181,668.56,3,1,3,313,Need Attention
17198,24,3,1.386294361,582.46,3,3,3,333,Potential Loyalist
17201,54,1,0.693147181,252.56,2,1,2,212,Lost
17203,36,3,1.386294361,3100.24,3,3,4,334,Potential Loyalist
17204,176,3,1.386294361,1080.96,1,3,3,133,At-Risk High Value
17205,54,1,0.693147181,305.96,2,1,2,212,Lost
17206,54,1,0.693147181,119.64,2,1,1,211,Lost
17211,27,8,2.197224577,1603.11,3,4,4,344,Loyalist
17212,254,1,0.693147181,226.85,1,1,2,112,Lost
17213,41,6,1.945910149,1924.73,3,4,4,344,Loyalist
17214,61,6,1.945910149,815.07,2,4,3,243,At-Risk High Value
17217,235,1,0.693147181,111.4,1,1,1,111,Lost
17218,5,10,2.397895273,1332.41,4,4,4,444,Champions
17219,32,1,0.693147181,93.46,3,1,1,311,Need Attention
17220,25,10,2.397895273,2128.59,3,4,4,344,Loyalist
17221,8,2,1.098612289,273.45,4,2,2,422,Promising
17222,66,1,0.693147181,269.64,2,1,2,212,Lost
17223,311,2,1.098612289,351.54,1,2,2,122,Lost
17226,309,1,0.693147181,388.45,1,1,2,112,Lost
17227,19,6,1.945910149,892.67,3,4,3,343,Loyalist
17228,16,8,2.197224577,1088.74,4,4,3,443,Loyalist
17229,97,2,1.098612289,149.79,2,2,1,221,Lost
17230,265,4,1.609437912,2889.39,1,3,4,134,At-Risk High Value
17231,13,10,2.397895273,2168.7,4,4,4,444,Champions
17232,3,2,1.098612289,350.3,4,2,2,422,Promising
17233,36,1,0.693147181,156.5,3,1,1,311,Need Attention
17234,183,1,0.693147181,124.04,1,1,1,111,Lost
17235,26,2,1.098612289,427.73,3,2,2,322,Need Attention
17236,13,6,1.945910149,771.68,4,4,3,443,Loyalist
17237,12,2,1.098612289,309.59,4,2,2,422,Promising
17238,3,15,2.772588722,2580.76,4,4,4,444,Champions
17239,313,1,0.693147181,347.75,1,1,2,112,Lost
17242,109,2,1.098612289,570,2,2,3,223,At-Risk High Value
17243,2,26,3.295836866,7539.11,4,4,4,444,Champions
17244,54,1,0.693147181,752.55,2,1,3,213,At-Risk High Value
17245,205,1,0.693147181,136.35,1,1,1,111,Lost
17247,16,1,0.693147181,174.27,4,1,1,411,New Customers
17248,121,1,0.693147181,191.98,2,1,1,211,Lost
17250,4,2,1.098612289,315.99,4,2,2,422,Promising
17251,363,1,0.693147181,169.83,1,1,1,111,Lost
17252,117,2,1.098612289,166.06,2,2,1,221,Lost
17253,19,1,0.693147181,157.01,3,1,1,311,Need Attention
17254,5,2,1.098612289,170.56,4,2,1,421,Promising
17255,41,2,1.098612289,198.16,3,2,1,321,Need Attention
17256,108,2,1.098612289,228.95,2,2,2,222,Lost
17259,149,2,1.098612289,397.37,1,2,2,122,Lost
17262,53,4,1.609437912,1104.36,2,3,3,233,At-Risk High Value
17263,209,1,0.693147181,37.05,1,1,1,111,Lost
17265,139,2,1.098612289,330.73,2,2,2,222,Lost
17266,3,3,1.386294361,235.15,4,3,2,432,Potential Loyalist
17267,128,1,0.693147181,238.82,2,1,2,212,Lost
17268,108,4,1.609437912,763.64,2,3,3,233,At-Risk High Value
17272,43,4,1.609437912,1263.51,3,3,4,334,Potential Loyalist
17274,36,1,0.693147181,82.19,3,1,1,311,Need Attention
17277,228,2,1.098612289,749.69,1,2,3,123,At-Risk High Value
17278,242,1,0.693147181,211.12,1,1,1,111,Lost
17279,58,1,0.693147181,187.83,2,1,1,211,Lost
17282,131,3,1.386294361,1559.7,2,3,4,234,At-Risk High Value
17284,61,6,1.945910149,1015.15,2,4,3,243,At-Risk High Value
17286,22,1,0.693147181,87.02,3,1,1,311,Need Attention
17287,27,7,2.079441542,873.09,3,4,3,343,Loyalist
17288,10,7,2.079441542,965.31,4,4,3,443,Loyalist
17289,32,3,1.386294361,754.31,3,3,3,333,Potential Loyalist
17290,4,2,1.098612289,412.63,4,2,2,422,Promising
17291,309,1,0.693147181,550.8,1,1,3,113,Lost
17293,9,8,2.197224577,1578.58,4,4,4,444,Champions
17295,29,2,1.098612289,388.37,3,2,2,322,Need Attention
17297,18,1,0.693147181,92.1,4,1,1,411,New Customers
17298,102,2,1.098612289,402.01,2,2,2,222,Lost
17299,12,4,1.609437912,559.86,4,3,3,433,Promising
17301,22,1,0.693147181,92.57,3,1,1,311,Need Attention
17302,15,5,1.791759469,978.03,4,4,3,443,Loyalist
17303,362,1,0.693147181,159.81,1,1,1,111,Lost
17306,11,15,2.772588722,8328.91,4,4,4,444,Champions
17309,96,1,0.693147181,74.05,2,1,1,211,Lost
17311,79,2,1.098612289,1077.57,2,2,3,223,At-Risk High Value
17312,139,3,1.386294361,606.35,2,3,3,233,At-Risk High Value
17313,32,1,0.693147181,1672.44,3,1,4,314,Promising
17314,25,8,2.197224577,1726.17,3,4,4,344,Loyalist
17315,2,35,3.583518938,5479.81,4,4,4,444,Champions
17317,47,3,1.386294361,2600.34,3,3,4,334,Potential Loyalist
17320,101,3,1.386294361,947.36,2,3,3,233,At-Risk High Value
17321,9,2,1.098612289,507.7,4,2,3,423,Promising
17323,16,7,2.079441542,509.65,4,4,3,443,Loyalist
17324,18,4,1.609437912,615.17,4,3,3,433,Promising
17325,281,1,0.693147181,60.5,1,1,1,111,Lost
17329,15,2,1.098612289,349.28,4,2,2,422,Promising
17330,23,2,1.098612289,318.9,3,2,2,322,Need Attention
17331,124,1,0.693147181,175.2,2,1,1,211,Lost
17333,86,1,0.693147181,304.23,2,1,2,212,Lost
17334,303,2,1.098612289,217.02,1,2,2,122,Lost
17337,152,4,1.609437912,971.61,1,3,3,133,At-Risk High Value
17338,18,8,2.197224577,3849.62,4,4,4,444,Champions
17339,95,2,1.098612289,198.36,2,2,1,221,Lost
17340,30,8,2.197224577,8514.93,3,4,4,344,Loyalist
17341,157,2,1.098612289,421.87,1,2,2,122,Lost
17343,356,1,0.693147181,193.64,1,1,1,111,Lost
17344,47,1,0.693147181,125.32,3,1,1,311,Need Attention
17345,16,3,1.386294361,450.69,4,3,2,432,Potential Loyalist
17346,4,14,2.708050201,1934.39,4,4,4,444,Champions
17347,87,1,0.693147181,228.96,2,1,2,212,Lost
17348,15,5,1.791759469,848.35,4,4,3,443,Loyalist
17349,180,1,0.693147181,98.25,1,1,1,111,Lost
17350,9,3,1.386294361,952.82,4,3,3,433,Promising
17351,37,3,1.386294361,470.75,3,3,2,332,Potential Loyalist
17353,130,2,1.098612289,435,2,2,2,222,Lost
17354,51,1,0.693147181,1295.56,3,1,4,314,Promising
17356,312,1,0.693147181,136.78,1,1,1,111,Lost
17357,25,1,0.693147181,339.01,3,1,2,312,Need Attention
17358,304,2,1.098612289,286.22,1,2,2,122,Lost
17359,12,1,0.693147181,127.08,4,1,1,411,New Customers
17360,18,2,1.098612289,383.63,4,2,2,422,Promising
17361,50,3,1.386294361,473.2,3,3,2,332,Potential Loyalist
17362,240,2,1.098612289,220.08,1,2,2,122,Lost
17364,1,10,2.397895273,3360.67,4,4,4,444,Champions
17365,13,7,2.079441542,2913.44,4,4,4,444,Champions
17367,239,1,0.693147181,127.65,1,1,1,111,Lost
17368,24,8,2.197224577,1615.85,3,4,4,344,Loyalist
17370,73,4,1.609437912,281.3,2,3,2,232,Lost
17371,18,2,1.098612289,329.6,4,2,2,422,Promising
17372,41,8,2.197224577,905.86,3,4,3,343,Loyalist
17373,41,4,1.609437912,537.44,3,3,3,333,Potential Loyalist
17374,219,2,1.098612289,194.57,1,2,1,121,Lost
17375,200,3,1.386294361,278.93,1,3,2,132,Lost
17376,71,2,1.098612289,158,2,2,1,221,Lost
17377,24,20,3.044522438,2938.11,3,4,4,344,Loyalist
17379,12,1,0.693147181,273.99,4,1,2,412,New Customers
17381,9,20,3.044522438,19252.61,4,4,4,444,Champions
17382,66,1,0.693147181,65.4,2,1,1,211,Lost
17383,5,1,0.693147181,144.99,4,1,1,411,New Customers
17384,20,2,1.098612289,316.83,3,2,2,322,Need Attention
17385,15,1,0.693147181,174.32,4,1,1,411,New Customers
17386,8,4,1.609437912,2331.58,4,3,4,434,Promising
17387,20,2,1.098612289,563.47,3,2,3,323,Potential Loyalist
17388,78,4,1.609437912,1259.56,2,3,4,234,At-Risk High Value
17389,1,32,3.496507561,30653.18,4,4,4,444,Champions
17391,164,2,1.098612289,305.28,1,2,2,122,Lost
17392,307,2,1.098612289,348.99,1,2,2,122,Lost
17394,220,1,0.693147181,203.87,1,1,1,111,Lost
17396,40,4,1.609437912,4795.6,3,3,4,334,Potential Loyalist
17397,23,1,0.693147181,500.18,3,1,3,313,Need Attention
17398,115,3,1.386294361,486.74,2,3,3,233,At-Risk High Value
17400,127,5,1.791759469,1361.89,2,4,4,244,At-Risk High Value
17402,5,12,2.564949357,2591.85,4,4,4,444,Champions
17403,37,1,0.693147181,235.94,3,1,2,312,Need Attention
17404,5,15,2.772588722,24063.67,4,4,4,444,Champions
17405,2,3,1.386294361,591.03,4,3,3,433,Promising
17406,334,2,1.098612289,1739.02,1,2,4,124,At-Risk High Value
17408,164,1,0.693147181,32.65,1,1,1,111,Lost
17409,185,2,1.098612289,588.25,1,2,3,123,At-Risk High Value
17410,17,5,1.791759469,795.78,4,4,3,443,Loyalist
17411,13,3,1.386294361,603.26,4,3,3,433,Promising
17412,3,7,2.079441542,939.11,4,4,3,443,Loyalist
17414,44,2,1.098612289,778,3,2,3,323,Potential Loyalist
17415,80,1,0.693147181,378.44,2,1,2,212,Lost
17416,30,7,2.079441542,3076.52,3,4,4,344,Loyalist
17418,43,2,1.098612289,391.01,3,2,2,322,Need Attention
17419,12,11,2.48490665,3121.83,4,4,4,444,Champions
17420,51,3,1.386294361,370.45,3,3,2,332,Potential Loyalist
